,date,vehicle_type,transport_type,economy,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,value
1060,1995,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,98.362728474483
1061,1996,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,100.79611458137784
1062,1997,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,103.28622779819412
1063,1998,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,107.94472455120496
1064,1999,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,110.81822419968375
1065,2000,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,112.9799535306534
1066,2001,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,112.91752592139068
1067,2002,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,118.5349843113964
1068,2003,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,119.6710937932886
1069,2004,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,124.26788301185542
1070,2005,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,127.907829506974
1071,2006,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,128.28454661878396
1072,2007,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,124.21767240135053
1073,2008,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,117.60608738715604
1074,2009,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,119.14650192171972
1075,2010,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,123.1997183498156
1076,2011,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,125.19845217880804
1077,2012,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,123.8799654785908
1078,2013,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,123.89596810576067
1079,2014,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,124.65876053001692
1080,2015,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,127.36850808514993
1081,2016,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,130.63627828118103
1082,2017,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,129.08439934147782
1083,2018,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,126.83733404896212
1084,2019,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,127.91729125912804
1085,2020,all,freight,18_CT,road,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,129.1213062162608
1086,1980,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,0.8373600000000001
1087,1981,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,0.544284
1088,1982,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,0.6693046950240001
1089,1983,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,3.066542110800001
1090,1984,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,7.690684604328
1091,1985,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,7.172747718048001
1092,1986,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,7.486615450584023
1093,1987,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,7.153103838600002
1094,1988,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,8.032241822400001
1095,1989,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,8.704045953288073
1096,1990,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,8.620310874384002
1097,1991,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,8.566037637192004
1098,1992,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,10.356795134136012
1099,1993,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,11.410919084160003
1100,1994,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,11.122069575024002
1101,1995,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,11.103991223832002
1102,1996,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,12.22971104484
1103,1997,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,13.036530850920002
1104,1998,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,14.089154503031995
1105,1999,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,15.216209159616
1106,2000,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,15.344382012624004
1107,2001,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,17.062587457200003
1108,2002,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,15.164055113112004
1109,2003,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,12.21465238128
1110,2004,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,13.472955262944
1111,2005,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,14.121246241296
1112,2006,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,13.289917326696
1113,2007,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,11.981665502352
1114,2008,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,9.707635478520002
1115,2009,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,9.858322346112002
1116,2010,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,10.783683188064002
1117,2011,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,10.054738866816002
1118,2012,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,6.132446237016001
1119,2013,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,5.9425304769360014
1120,2014,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,5.785008742080001
1121,2015,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,5.1076504860480005
1122,2016,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,6.44880704148
1123,2017,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,6.892042456008
1124,2018,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,2.01556493620992
1125,2019,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,2.151377290275984
1126,2020,all,freight,18_CT,ship,energy,egeda_split_into_transport_types_using_8th $ egeda_9th_cleansed,pj,all,no_comment,national,yearly,all,2.3127272953803364
1127,2017,ht,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,d,0.03
1128,2017,ht,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,g,0.03
1129,2017,2w,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,bev,0.03
1130,2017,2w,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,g,0.03
1131,2017,bus,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,bev,0.03
1132,2017,bus,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,d,0.03
1133,2017,bus,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,g,0.03
1134,2017,ht,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,bev,0.03
1135,2017,ht,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,fcev,0.03
1136,2017,bus,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,fcev,0.03
1137,2017,ldv,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,bev,0.03
1138,2017,ldv,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,d,0.03
1139,2017,ldv,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,fcev,0.03
1140,2017,ldv,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,g,0.03
1141,2017,ldv,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,lpg,0.03
1142,2017,ldv,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,bev,0.03
1143,2017,ldv,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,d,0.03
1144,2017,ldv,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,fcev,0.03
1145,2017,ldv,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,g,0.03
1146,2017,ldv,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,lpg,0.03
1147,2017,ldv,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,phevg,0.03
1148,2017,2w,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,bev,0.03
1149,2017,2w,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,g,0.03
1150,2017,ht,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,cng,0.03
1151,2017,ht,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,lpg,0.03
1152,2017,ht,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,phevd,0.03
1153,2017,ldv,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,cng,0.03
1154,2017,ldv,freight,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,phevg,0.03
1155,2017,bus,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,cng,0.03
1156,2017,bus,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,lpg,0.03
1157,2017,bus,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,phevd,0.03
1158,2017,ldv,passenger,18_CT,road,turnover_rate,turnover_rate_est,%,all,no_comment,national,yearly,cng,0.03
1159,2017,2w,passenger,18_CT,road,stocks,8th_-_new_vtypes_and_drives $ reference,stocks,all,no_comment,national,yearly,bev,52035.0
1160,2017,2w,passenger,18_CT,road,stocks,8th_-_new_vtypes_and_drives $ reference,stocks,all,no_comment,national,yearly,ice_g,13616192.0
1161,2017,bus,passenger,18_CT,road,stocks,8th_-_new_vtypes_and_drives $ reference,stocks,all,no_comment,national,yearly,bev,24.0
1162,2017,bus,passenger,18_CT,road,stocks,8th_-_new_vtypes_and_drives $ reference,stocks,all,no_comment,national,yearly,ice_d,4802.0
1163,2017,bus,passenger,18_CT,road,stocks,8th_-_new_vtypes_and_drives $ reference,stocks,all,no_comment,national,yearly,ice_g,28735.0
1164,2017,all,freight,18_CT,air,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,all,0.0040598043985118
1165,2017,all,passenger,18_CT,air,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,all,4.087247661601488
1166,2017,ht,freight,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,bev,0.0
1167,2017,2w,passenger,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,bev,0.0436616099180408
1168,2017,bus,passenger,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,bev,0.001444591840367
1169,2017,ht,freight,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,ice_d,130.94167156630374
1170,2017,bus,passenger,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,ice_d,0.8798840328482158
1171,2017,ht,freight,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,fcev,0.0
1172,2017,bus,passenger,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,fcev,0.0
1173,2017,ht,freight,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,ice_g,0.0422300524191293
1174,2017,2w,passenger,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,ice_g,37.46020961784449
1175,2017,bus,passenger,18_CT,road,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,ice_g,5.495989401054319
1176,2017,all,freight,18_CT,rail,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,all,0.1767751844838333
1177,2017,all,passenger,18_CT,rail,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,all,5.666526469516166
1178,2017,all,freight,18_CT,ship,energy,8th_-_new_vtypes_and_drives $ reference,pj,all,no_comment,national,yearly,all,7.254781531999999
1179,2017,all,passenger,18_CT,air,activity,8th_-_new_vtypes_and_drives $ reference,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1229136264.373268
