,Date,Economy,Measure,Vehicle Type,Unit,Medium,Transport Type,Drive,Fuel_Type,Frequency,Scope,level_0,index,Final_dataset_selection_method,Value,Dataset
19749,2018-12-31,09_ROK,Energy,ldv,PJ,road,freight,fcev,,Yearly,National,,,not enough values to interpolate,,
19750,2019-12-31,09_ROK,Energy,ldv,PJ,road,freight,fcev,,Yearly,National,,,not enough values to interpolate,,
19751,2010-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19752,2011-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19753,2012-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19754,2013-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19755,2014-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19756,2015-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19757,2016-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19758,2017-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,Automatic,0.849396473117702,8th edition transport model $ Reference
19759,2018-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19760,2019-12-31,09_ROK,Energy,ldv,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19761,2010-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19762,2011-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19763,2012-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19764,2013-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19765,2014-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19766,2015-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19767,2016-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19768,2017-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,Automatic,0.0,8th edition transport model $ Reference
19769,2018-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19770,2019-12-31,09_ROK,Energy,ldv,PJ,road,freight,phevg,,Yearly,National,,,not enough values to interpolate,,
19771,2010-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19772,2011-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19773,2012-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19774,2013-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19775,2014-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19776,2015-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19777,2016-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19778,2017-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,Automatic,0.0525076687677152,8th edition transport model $ Reference
19779,2018-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19780,2019-12-31,09_ROK,Energy,ldv,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19781,2010-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19782,2011-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19783,2012-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19784,2013-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19785,2014-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19786,2015-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19787,2016-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19788,2017-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,Automatic,1.2880546742545207,8th edition transport model $ Reference
19789,2018-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19790,2019-12-31,09_ROK,Energy,ldv,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19791,2010-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19792,2011-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19793,2012-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19794,2013-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19795,2014-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19796,2015-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19797,2016-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19798,2017-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,Automatic,71.93507368925633,8th edition transport model $ Reference
19799,2018-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19800,2019-12-31,09_ROK,Energy,ldv,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19801,2010-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19802,2011-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19803,2012-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19804,2013-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19805,2014-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19806,2015-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19807,2016-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19808,2017-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,Automatic,0.0,8th edition transport model $ Reference
19809,2018-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19810,2019-12-31,09_ROK,Energy,ldv,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19811,2010-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19812,2011-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19813,2012-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19814,2013-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19815,2014-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19816,2015-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19817,2016-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19818,2017-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,Automatic,405.02701788002497,8th edition transport model $ Reference
19819,2018-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19820,2019-12-31,09_ROK,Energy,ldv,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19821,2010-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19822,2011-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19823,2012-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19824,2013-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19825,2014-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19826,2015-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19827,2016-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19828,2017-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,Automatic,0.0,8th edition transport model $ Reference
19829,2018-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19830,2019-12-31,09_ROK,Energy,ldv,PJ,road,passenger,phevg,,Yearly,National,,,not enough values to interpolate,,
19831,2010-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19832,2011-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19833,2012-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19834,2013-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19835,2014-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19836,2015-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19837,2016-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19838,2017-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,Automatic,0.0,8th edition transport model $ Reference
19839,2018-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19840,2019-12-31,10_MAS,Energy,2w,PJ,road,freight,bev,,Yearly,National,,,not enough values to interpolate,,
19841,2010-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19842,2011-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19843,2012-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19844,2013-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19845,2014-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19846,2015-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19847,2016-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19848,2017-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,Automatic,0.0,8th edition transport model $ Reference
19849,2018-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19850,2019-12-31,10_MAS,Energy,2w,PJ,road,freight,g,,Yearly,National,,,not enough values to interpolate,,
19851,2010-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19852,2011-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19853,2012-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19854,2013-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19855,2014-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19856,2015-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19857,2016-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19858,2017-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,Automatic,49.2138683628178,8th edition transport model $ Reference
19859,2018-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19860,2019-12-31,10_MAS,Energy,2w,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19861,2010-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19862,2011-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19863,2012-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19864,2013-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19865,2014-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19866,2015-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19867,2016-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19868,2017-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,Automatic,0.0,8th edition transport model $ Reference
19869,2018-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19870,2019-12-31,10_MAS,Energy,bus,PJ,road,passenger,bev,,Yearly,National,,,not enough values to interpolate,,
19871,2010-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19872,2011-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19873,2012-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19874,2013-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19875,2014-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19876,2015-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19877,2016-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19878,2017-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,Automatic,0.0380242865000177,8th edition transport model $ Reference
19879,2018-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19880,2019-12-31,10_MAS,Energy,bus,PJ,road,passenger,cng,,Yearly,National,,,not enough values to interpolate,,
19881,2010-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19882,2011-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19883,2012-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19884,2013-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19885,2014-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19886,2015-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19887,2016-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19888,2017-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,Automatic,2.466089950238053,8th edition transport model $ Reference
19889,2018-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19890,2019-12-31,10_MAS,Energy,bus,PJ,road,passenger,d,,Yearly,National,,,not enough values to interpolate,,
19891,2010-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19892,2011-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19893,2012-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19894,2013-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19895,2014-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19896,2015-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19897,2016-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19898,2017-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,Automatic,0.0,8th edition transport model $ Reference
19899,2018-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19900,2019-12-31,10_MAS,Energy,bus,PJ,road,passenger,fcev,,Yearly,National,,,not enough values to interpolate,,
19901,2010-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19902,2011-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19903,2012-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19904,2013-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19905,2014-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19906,2015-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19907,2016-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19908,2017-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,Automatic,10.442024798571747,8th edition transport model $ Reference
19909,2018-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19910,2019-12-31,10_MAS,Energy,bus,PJ,road,passenger,g,,Yearly,National,,,not enough values to interpolate,,
19911,2010-12-31,10_MAS,Energy,bus,PJ,road,passenger,lpg,,Yearly,National,,,not enough values to interpolate,,
19912,2011-12-31,10_MAS,Energy,bus,PJ,road,passenger,lpg,,Yearly,National,,,not enough values to interpolate,,
19913,2012-12-31,10_MAS,Energy,bus,PJ,road,passenger,lpg,,Yearly,National,,,not enough values to interpolate,,
