date,economy,measure,vehicle_type,unit,medium,transport_type,drive,frequency
2011,03_CDA,energy,ht,pj,road,freight,phev_g,yearly
2011,03_CDA,energy,lcv,pj,road,freight,bev,yearly
2011,03_CDA,energy,lcv,pj,road,freight,cng,yearly
2011,03_CDA,energy,lcv,pj,road,freight,fcev,yearly
2011,03_CDA,energy,lcv,pj,road,freight,ice_d,yearly
2011,03_CDA,energy,lcv,pj,road,freight,ice_g,yearly
2011,03_CDA,energy,lcv,pj,road,freight,lpg,yearly
2011,03_CDA,energy,lcv,pj,road,freight,phev_d,yearly
2011,03_CDA,energy,lcv,pj,road,freight,phev_g,yearly
2011,03_CDA,energy,lt,pj,road,passenger,bev,yearly
2011,03_CDA,energy,lt,pj,road,passenger,cng,yearly
2011,03_CDA,energy,lt,pj,road,passenger,fcev,yearly
2011,03_CDA,energy,lt,pj,road,passenger,ice_d,yearly
2011,03_CDA,energy,lt,pj,road,passenger,ice_g,yearly
2011,03_CDA,energy,lt,pj,road,passenger,lpg,yearly
2011,03_CDA,energy,lt,pj,road,passenger,phev_d,yearly
2011,03_CDA,energy,lt,pj,road,passenger,phev_g,yearly
2011,03_CDA,energy,mt,pj,road,freight,bev,yearly
2011,03_CDA,energy,mt,pj,road,freight,cng,yearly
2011,03_CDA,energy,mt,pj,road,freight,fcev,yearly
2011,03_CDA,energy,mt,pj,road,freight,ice_d,yearly
2011,03_CDA,energy,mt,pj,road,freight,ice_g,yearly
2011,03_CDA,energy,mt,pj,road,freight,lpg,yearly
2011,03_CDA,energy,mt,pj,road,freight,phev_d,yearly
2011,03_CDA,energy,mt,pj,road,freight,phev_g,yearly
2011,03_CDA,energy,suv,pj,road,passenger,bev,yearly
2011,03_CDA,energy,suv,pj,road,passenger,cng,yearly
2011,03_CDA,energy,suv,pj,road,passenger,fcev,yearly
2011,03_CDA,energy,suv,pj,road,passenger,ice_d,yearly
2011,03_CDA,energy,suv,pj,road,passenger,ice_g,yearly
2011,03_CDA,energy,suv,pj,road,passenger,lpg,yearly
2011,03_CDA,energy,suv,pj,road,passenger,phev_d,yearly
2011,03_CDA,energy,suv,pj,road,passenger,phev_g,yearly
2011,03_CDA,stocks,2w,stocks,road,freight,bev,yearly
2011,03_CDA,stocks,2w,stocks,road,freight,ice_d,yearly
2011,03_CDA,stocks,2w,stocks,road,freight,ice_g,yearly
2011,03_CDA,stocks,2w,stocks,road,passenger,bev,yearly
2011,03_CDA,stocks,2w,stocks,road,passenger,ice_d,yearly
2011,03_CDA,stocks,2w,stocks,road,passenger,ice_g,yearly
2011,03_CDA,stocks,all,stocks,air,freight,all,yearly
2011,03_CDA,stocks,all,stocks,air,passenger,all,yearly
2011,03_CDA,stocks,all,stocks,rail,freight,all,yearly
2011,03_CDA,stocks,all,stocks,rail,passenger,all,yearly
2011,03_CDA,stocks,all,stocks,ship,freight,all,yearly
2011,03_CDA,stocks,all,stocks,ship,passenger,all,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,bev,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,cng,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,fcev,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,ice_d,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,ice_g,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,lpg,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,phev_d,yearly
2011,03_CDA,stocks,bus,stocks,road,passenger,phev_g,yearly
2011,03_CDA,stocks,car,stocks,road,passenger,cng,yearly
2011,03_CDA,stocks,car,stocks,road,passenger,fcev,yearly
2011,03_CDA,stocks,car,stocks,road,passenger,ice_d,yearly
2011,03_CDA,stocks,car,stocks,road,passenger,ice_g,yearly
2011,03_CDA,stocks,car,stocks,road,passenger,lpg,yearly
2011,03_CDA,stocks,ht,stocks,road,freight,cng,yearly
2011,03_CDA,stocks,ht,stocks,road,freight,fcev,yearly
2011,03_CDA,stocks,ht,stocks,road,freight,ice_d,yearly
2011,03_CDA,stocks,ht,stocks,road,freight,ice_g,yearly
2011,03_CDA,stocks,ht,stocks,road,freight,lpg,yearly
2011,03_CDA,stocks,ht,stocks,road,freight,phev_d,yearly
2011,03_CDA,stocks,ht,stocks,road,freight,phev_g,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,bev,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,cng,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,fcev,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,ice_d,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,ice_g,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,lpg,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,phev_d,yearly
2011,03_CDA,stocks,lcv,stocks,road,freight,phev_g,yearly
2011,03_CDA,stocks,lt,stocks,road,passenger,cng,yearly
2011,03_CDA,stocks,lt,stocks,road,passenger,fcev,yearly
2011,03_CDA,stocks,lt,stocks,road,passenger,ice_d,yearly
2011,03_CDA,stocks,lt,stocks,road,passenger,ice_g,yearly
2011,03_CDA,stocks,lt,stocks,road,passenger,lpg,yearly
2011,03_CDA,stocks,mt,stocks,road,freight,cng,yearly
2011,03_CDA,stocks,mt,stocks,road,freight,fcev,yearly
2011,03_CDA,stocks,mt,stocks,road,freight,ice_d,yearly
2011,03_CDA,stocks,mt,stocks,road,freight,ice_g,yearly
2011,03_CDA,stocks,mt,stocks,road,freight,lpg,yearly
2011,03_CDA,stocks,mt,stocks,road,freight,phev_d,yearly
2011,03_CDA,stocks,mt,stocks,road,freight,phev_g,yearly
2011,03_CDA,stocks,suv,stocks,road,passenger,cng,yearly
2011,03_CDA,stocks,suv,stocks,road,passenger,fcev,yearly
2011,03_CDA,stocks,suv,stocks,road,passenger,ice_d,yearly
2011,03_CDA,stocks,suv,stocks,road,passenger,ice_g,yearly
2011,03_CDA,stocks,suv,stocks,road,passenger,lpg,yearly
2011,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,04_CHL,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,04_CHL,activity,all,passenger_km_or_freight_tonne_km,air,freight,all,yearly
2011,04_CHL,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,yearly
2011,04_CHL,activity,all,passenger_km_or_freight_tonne_km,rail,freight,all,yearly
2011,04_CHL,activity,all,passenger_km_or_freight_tonne_km,rail,passenger,all,yearly
2011,04_CHL,activity,all,passenger_km_or_freight_tonne_km,ship,freight,all,yearly
2011,04_CHL,activity,all,passenger_km_or_freight_tonne_km,ship,passenger,all,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,04_CHL,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,04_CHL,activity,car,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
2011,04_CHL,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
2011,04_CHL,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,04_CHL,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
2011,04_CHL,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,04_CHL,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,04_CHL,energy,2w,pj,road,freight,bev,yearly
2011,04_CHL,energy,2w,pj,road,freight,ice_d,yearly
2011,04_CHL,energy,2w,pj,road,freight,ice_g,yearly
2011,04_CHL,energy,2w,pj,road,passenger,bev,yearly
2011,04_CHL,energy,2w,pj,road,passenger,ice_d,yearly
2011,04_CHL,energy,2w,pj,road,passenger,ice_g,yearly
2011,04_CHL,energy,bus,pj,road,passenger,bev,yearly
2011,04_CHL,energy,bus,pj,road,passenger,cng,yearly
2011,04_CHL,energy,bus,pj,road,passenger,fcev,yearly
2011,04_CHL,energy,bus,pj,road,passenger,ice_d,yearly
2011,04_CHL,energy,bus,pj,road,passenger,ice_g,yearly
2011,04_CHL,energy,bus,pj,road,passenger,lpg,yearly
2011,04_CHL,energy,bus,pj,road,passenger,phev_d,yearly
2011,04_CHL,energy,bus,pj,road,passenger,phev_g,yearly
2011,04_CHL,energy,car,pj,road,passenger,bev,yearly
2011,04_CHL,energy,car,pj,road,passenger,cng,yearly
2011,04_CHL,energy,car,pj,road,passenger,fcev,yearly
2011,04_CHL,energy,car,pj,road,passenger,ice_d,yearly
2011,04_CHL,energy,car,pj,road,passenger,ice_g,yearly
2011,04_CHL,energy,car,pj,road,passenger,lpg,yearly
2011,04_CHL,energy,car,pj,road,passenger,phev_d,yearly
2011,04_CHL,energy,car,pj,road,passenger,phev_g,yearly
2011,04_CHL,energy,ht,pj,road,freight,bev,yearly
2011,04_CHL,energy,ht,pj,road,freight,cng,yearly
2011,04_CHL,energy,ht,pj,road,freight,fcev,yearly
2011,04_CHL,energy,ht,pj,road,freight,ice_d,yearly
2011,04_CHL,energy,ht,pj,road,freight,ice_g,yearly
2011,04_CHL,energy,ht,pj,road,freight,lpg,yearly
2011,04_CHL,energy,ht,pj,road,freight,phev_d,yearly
2011,04_CHL,energy,ht,pj,road,freight,phev_g,yearly
2011,04_CHL,energy,lcv,pj,road,freight,bev,yearly
2011,04_CHL,energy,lcv,pj,road,freight,cng,yearly
2011,04_CHL,energy,lcv,pj,road,freight,fcev,yearly
2011,04_CHL,energy,lcv,pj,road,freight,ice_d,yearly
2011,04_CHL,energy,lcv,pj,road,freight,ice_g,yearly
2011,04_CHL,energy,lcv,pj,road,freight,lpg,yearly
2011,04_CHL,energy,lcv,pj,road,freight,phev_d,yearly
2011,04_CHL,energy,lcv,pj,road,freight,phev_g,yearly
2011,04_CHL,energy,lt,pj,road,passenger,bev,yearly
2011,04_CHL,energy,lt,pj,road,passenger,cng,yearly
2011,04_CHL,energy,lt,pj,road,passenger,fcev,yearly
2011,04_CHL,energy,lt,pj,road,passenger,ice_d,yearly
2011,04_CHL,energy,lt,pj,road,passenger,ice_g,yearly
2011,04_CHL,energy,lt,pj,road,passenger,lpg,yearly
2011,04_CHL,energy,lt,pj,road,passenger,phev_d,yearly
2011,04_CHL,energy,lt,pj,road,passenger,phev_g,yearly
2011,04_CHL,energy,mt,pj,road,freight,bev,yearly
2011,04_CHL,energy,mt,pj,road,freight,cng,yearly
2011,04_CHL,energy,mt,pj,road,freight,fcev,yearly
2011,04_CHL,energy,mt,pj,road,freight,ice_d,yearly
2011,04_CHL,energy,mt,pj,road,freight,ice_g,yearly
2011,04_CHL,energy,mt,pj,road,freight,lpg,yearly
2011,04_CHL,energy,mt,pj,road,freight,phev_d,yearly
2011,04_CHL,energy,mt,pj,road,freight,phev_g,yearly
2011,04_CHL,energy,suv,pj,road,passenger,bev,yearly
2011,04_CHL,energy,suv,pj,road,passenger,cng,yearly
2011,04_CHL,energy,suv,pj,road,passenger,fcev,yearly
2011,04_CHL,energy,suv,pj,road,passenger,ice_d,yearly
2011,04_CHL,energy,suv,pj,road,passenger,ice_g,yearly
2011,04_CHL,energy,suv,pj,road,passenger,lpg,yearly
2011,04_CHL,energy,suv,pj,road,passenger,phev_d,yearly
2011,04_CHL,energy,suv,pj,road,passenger,phev_g,yearly
2011,04_CHL,stocks,2w,stocks,road,freight,bev,yearly
2011,04_CHL,stocks,2w,stocks,road,freight,ice_d,yearly
2011,04_CHL,stocks,2w,stocks,road,freight,ice_g,yearly
2011,04_CHL,stocks,2w,stocks,road,passenger,bev,yearly
2011,04_CHL,stocks,2w,stocks,road,passenger,ice_d,yearly
2011,04_CHL,stocks,2w,stocks,road,passenger,ice_g,yearly
2011,04_CHL,stocks,all,stocks,air,freight,all,yearly
2011,04_CHL,stocks,all,stocks,air,passenger,all,yearly
2011,04_CHL,stocks,all,stocks,rail,freight,all,yearly
2011,04_CHL,stocks,all,stocks,rail,passenger,all,yearly
2011,04_CHL,stocks,all,stocks,ship,freight,all,yearly
2011,04_CHL,stocks,all,stocks,ship,passenger,all,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,bev,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,cng,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,fcev,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,ice_d,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,ice_g,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,lpg,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,phev_d,yearly
2011,04_CHL,stocks,bus,stocks,road,passenger,phev_g,yearly
2011,04_CHL,stocks,car,stocks,road,passenger,cng,yearly
2011,04_CHL,stocks,car,stocks,road,passenger,fcev,yearly
2011,04_CHL,stocks,car,stocks,road,passenger,ice_d,yearly
2011,04_CHL,stocks,car,stocks,road,passenger,ice_g,yearly
2011,04_CHL,stocks,car,stocks,road,passenger,lpg,yearly
2011,04_CHL,stocks,car,stocks,road,passenger,phev_d,yearly
2011,04_CHL,stocks,car,stocks,road,passenger,phev_g,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,bev,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,cng,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,fcev,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,ice_d,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,ice_g,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,lpg,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,phev_d,yearly
2011,04_CHL,stocks,ht,stocks,road,freight,phev_g,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,bev,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,cng,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,fcev,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,ice_d,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,ice_g,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,lpg,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,phev_d,yearly
2011,04_CHL,stocks,lcv,stocks,road,freight,phev_g,yearly
2011,04_CHL,stocks,lt,stocks,road,passenger,cng,yearly
2011,04_CHL,stocks,lt,stocks,road,passenger,fcev,yearly
2011,04_CHL,stocks,lt,stocks,road,passenger,ice_d,yearly
2011,04_CHL,stocks,lt,stocks,road,passenger,ice_g,yearly
2011,04_CHL,stocks,lt,stocks,road,passenger,lpg,yearly
2011,04_CHL,stocks,lt,stocks,road,passenger,phev_d,yearly
2011,04_CHL,stocks,lt,stocks,road,passenger,phev_g,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,bev,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,cng,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,fcev,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,ice_d,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,ice_g,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,lpg,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,phev_d,yearly
2011,04_CHL,stocks,mt,stocks,road,freight,phev_g,yearly
2011,04_CHL,stocks,suv,stocks,road,passenger,cng,yearly
2011,04_CHL,stocks,suv,stocks,road,passenger,fcev,yearly
2011,04_CHL,stocks,suv,stocks,road,passenger,ice_d,yearly
2011,04_CHL,stocks,suv,stocks,road,passenger,ice_g,yearly
2011,04_CHL,stocks,suv,stocks,road,passenger,lpg,yearly
2011,04_CHL,stocks,suv,stocks,road,passenger,phev_d,yearly
2011,04_CHL,stocks,suv,stocks,road,passenger,phev_g,yearly
2011,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,05_PRC,activity,2w,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,05_PRC,activity,all,passenger_km_or_freight_tonne_km,air,passenger,all,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,05_PRC,activity,bus,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,05_PRC,activity,car,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
2011,05_PRC,activity,ht,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
2011,05_PRC,activity,lcv,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,05_PRC,activity,lt,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,bev,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,cng,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,fcev,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,ice_d,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,ice_g,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,lpg,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_d,yearly
2011,05_PRC,activity,mt,passenger_km_or_freight_tonne_km,road,freight,phev_g,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,bev,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,cng,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,fcev,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_d,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,ice_g,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,lpg,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_d,yearly
2011,05_PRC,activity,suv,passenger_km_or_freight_tonne_km,road,passenger,phev_g,yearly
2011,05_PRC,energy,2w,pj,road,freight,bev,yearly
2011,05_PRC,energy,2w,pj,road,freight,ice_d,yearly
2011,05_PRC,energy,2w,pj,road,freight,ice_g,yearly
2011,05_PRC,energy,2w,pj,road,passenger,bev,yearly
2011,05_PRC,energy,2w,pj,road,passenger,ice_d,yearly
2011,05_PRC,energy,2w,pj,road,passenger,ice_g,yearly
2011,05_PRC,energy,bus,pj,road,passenger,bev,yearly
2011,05_PRC,energy,bus,pj,road,passenger,cng,yearly
2011,05_PRC,energy,bus,pj,road,passenger,fcev,yearly
2011,05_PRC,energy,bus,pj,road,passenger,ice_d,yearly
2011,05_PRC,energy,bus,pj,road,passenger,ice_g,yearly
2011,05_PRC,energy,bus,pj,road,passenger,lpg,yearly
2011,05_PRC,energy,bus,pj,road,passenger,phev_d,yearly
2011,05_PRC,energy,bus,pj,road,passenger,phev_g,yearly
2011,05_PRC,energy,car,pj,road,passenger,bev,yearly
2011,05_PRC,energy,car,pj,road,passenger,cng,yearly
2011,05_PRC,energy,car,pj,road,passenger,fcev,yearly
2011,05_PRC,energy,car,pj,road,passenger,ice_d,yearly
2011,05_PRC,energy,car,pj,road,passenger,ice_g,yearly
2011,05_PRC,energy,car,pj,road,passenger,lpg,yearly
2011,05_PRC,energy,car,pj,road,passenger,phev_d,yearly
2011,05_PRC,energy,car,pj,road,passenger,phev_g,yearly
2011,05_PRC,energy,ht,pj,road,freight,bev,yearly
2011,05_PRC,energy,ht,pj,road,freight,cng,yearly
2011,05_PRC,energy,ht,pj,road,freight,fcev,yearly
2011,05_PRC,energy,ht,pj,road,freight,ice_d,yearly
2011,05_PRC,energy,ht,pj,road,freight,ice_g,yearly
