Unit,Date,Value,Economy,Measure,Frequency,Dataset,Source
GDP_billions_international_dollars_PPP,2022-12-31,31.904,02_BD,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2023-12-31,0.723,02_BD,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2023-12-31,17.937,02_BD,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2023-12-31,34.146,02_BD,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2024-12-31,0.689,02_BD,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2024-12-31,18.08,02_BD,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2024-12-31,35.988,02_BD,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2025-12-31,0.662,02_BD,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2025-12-31,18.366,02_BD,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2025-12-31,37.841,02_BD,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2026-12-31,0.643,02_BD,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2026-12-31,18.705,02_BD,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2026-12-31,39.526,02_BD,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2027-12-31,0.626,02_BD,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2027-12-31,19.313,02_BD,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2027-12-31,41.679,02_BD,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1980-12-31,1.118,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1980-12-31,276.064,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1980-12-31,288.709,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1981-12-31,1.126,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1981-12-31,307.246,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1981-12-31,327.094,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1982-12-31,1.154,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1982-12-31,314.639,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1982-12-31,336.235,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1983-12-31,1.175,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1983-12-31,341.863,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1983-12-31,358.492,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1984-12-31,1.174,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1984-12-31,356.728,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1984-12-31,393.376,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1985-12-31,1.176,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1985-12-31,366.184,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1985-12-31,425.039,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1986-12-31,1.189,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1986-12-31,379.015,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1986-12-31,442.898,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1987-12-31,1.216,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1987-12-31,433.14,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1987-12-31,472.338,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1988-12-31,1.228,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1988-12-31,509.38,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1988-12-31,510.559,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1989-12-31,1.237,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1989-12-31,567.225,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1989-12-31,542.874,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1990-12-31,1.233,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1990-12-31,596.089,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1990-12-31,564.117,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1991-12-31,1.229,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1991-12-31,612.514,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1991-12-31,571.03,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1992-12-31,1.219,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1992-12-31,594.376,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1992-12-31,589.301,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1993-12-31,1.206,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1993-12-31,579.059,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1993-12-31,619.32,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1994-12-31,1.198,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1994-12-31,579.913,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1994-12-31,660.978,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1995-12-31,1.2,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1995-12-31,605.941,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1995-12-31,693.018,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1996-12-31,1.199,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1996-12-31,630.598,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1996-12-31,717.134,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1997-12-31,1.192,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1997-12-31,655.01,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1997-12-31,760.722,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1998-12-31,1.177,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1998-12-31,634.004,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1998-12-31,799.257,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1999-12-31,1.183,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1999-12-31,678.417,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1999-12-31,852.366,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2000-12-31,1.206,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2000-12-31,744.631,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2000-12-31,916.809,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2001-12-31,1.199,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2001-12-31,738.968,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2001-12-31,954.244,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2002-12-31,1.196,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2002-12-31,760.149,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2002-12-31,998.365,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2003-12-31,1.211,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2003-12-31,895.599,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2003-12-31,1036.411,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2004-12-31,1.218,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2004-12-31,1026.473,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2004-12-31,1097.084,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2005-12-31,1.217,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2005-12-31,1173.505,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2005-12-31,1167.744,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2006-12-31,1.211,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2006-12-31,1319.356,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2006-12-31,1235.488,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2007-12-31,1.218,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2007-12-31,1468.896,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2007-12-31,1295.165,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2008-12-31,1.243,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2008-12-31,1552.864,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2008-12-31,1333.258,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2009-12-31,1.206,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2009-12-31,1376.509,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2009-12-31,1302.543,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2010-12-31,1.226,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2010-12-31,1617.345,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2010-12-31,1358.93,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2011-12-31,1.24,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2011-12-31,1793.327,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2011-12-31,1430.807,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2012-12-31,1.245,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2012-12-31,1828.362,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2012-12-31,1468.095,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2013-12-31,1.224,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2013-12-31,1846.595,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2013-12-31,1554.123,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2014-12-31,1.23,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2014-12-31,1805.751,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2014-12-31,1621.397,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2015-12-31,1.248,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2015-12-31,1556.508,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2015-12-31,1594.899,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2016-12-31,1.207,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2016-12-31,1527.996,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2016-12-31,1678.387,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2017-12-31,1.205,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2017-12-31,1649.266,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2017-12-31,1776.855,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2018-12-31,1.196,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2018-12-31,1725.3,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2018-12-31,1869.824,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2019-12-31,1.192,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2019-12-31,1742.015,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2019-12-31,1939.047,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2020-12-31,1.187,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2020-12-31,1645.423,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2020-12-31,1859.721,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2021-12-31,1.231,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2021-12-31,1988.336,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2021-12-31,2024.955,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2022-12-31,1.255,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2022-12-31,2200.352,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2022-12-31,2240.39,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2023-12-31,1.251,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2023-12-31,2326.62,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2023-12-31,2353.876,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2024-12-31,1.246,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2024-12-31,2420.683,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2024-12-31,2441.781,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2025-12-31,1.243,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2025-12-31,2531.243,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2025-12-31,2544.93,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2026-12-31,1.235,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2026-12-31,2630.342,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2026-12-31,2642.474,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2027-12-31,1.228,03_CDA,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2027-12-31,2728.384,03_CDA,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2027-12-31,2739.435,03_CDA,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1980-12-31,29.692,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1980-12-31,29.025,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1980-12-31,38.125,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1981-12-31,30.238,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1981-12-31,34.366,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1981-12-31,44.324,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1982-12-31,32.077,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1982-12-31,25.624,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1982-12-31,40.668,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1983-12-31,39.923,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1983-12-31,20.814,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1983-12-31,41.076,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1984-12-31,44.232,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1984-12-31,20.241,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1984-12-31,45.064,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1985-12-31,58.895,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1985-12-31,17.356,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1985-12-31,47.404,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1986-12-31,70.491,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1986-12-31,18.657,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1986-12-31,51.064,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1987-12-31,86.57,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1987-12-31,22.005,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1987-12-31,55.771,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1988-12-31,102.603,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1988-12-31,25.941,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1988-12-31,61.945,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1989-12-31,112.036,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1989-12-31,29.882,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1989-12-31,71.201,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1990-12-31,132.283,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1990-12-31,33.223,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1990-12-31,76.578,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1991-12-31,156.521,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1991-12-31,38.24,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1991-12-31,85.318,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1992-12-31,174.175,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1992-12-31,46.586,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1992-12-31,96.978,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1993-12-31,190.186,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1993-12-31,49.843,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1993-12-31,105.922,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1994-12-31,212.569,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1994-12-31,57.504,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1994-12-31,113.665,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1995-12-31,232.702,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1995-12-31,74.102,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1995-12-31,126.349,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1996-12-31,236.317,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1996-12-31,78.557,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1996-12-31,137.046,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1997-12-31,240.009,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1997-12-31,85.686,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1997-12-31,149.696,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1998-12-31,239.173,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1998-12-31,81.974,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1998-12-31,157.759,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,1999-12-31,240.925,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,1999-12-31,75.511,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,1999-12-31,159.462,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2000-12-31,246.389,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2000-12-31,78.195,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2000-12-31,171.215,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2001-12-31,251.389,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2001-12-31,71.498,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2001-12-31,180.583,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2002-12-31,255.846,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2002-12-31,70.282,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2002-12-31,189.253,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2003-12-31,261.739,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2003-12-31,76.506,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2003-12-31,202.094,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2004-12-31,272.875,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2004-12-31,99.087,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2004-12-31,221.334,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2005-12-31,283.398,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2005-12-31,122.345,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2005-12-31,241.655,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2006-12-31,308.915,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2006-12-31,153.91,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2006-12-31,264.198,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2007-12-31,315.869,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2007-12-31,172.537,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2007-12-31,285.387,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
PPP,2008-12-31,310.638,04_CHL,PPP,Yearly,IMF,PPP
GDP_billions_USD_current,2008-12-31,179.526,04_CHL,GDP_current,Yearly,IMF,GDP_billions_USD_current
GDP_billions_international_dollars_PPP,2008-12-31,301.943,04_CHL,GDP_PPP,Yearly,IMF,GDP_billions_international_dollars_PPP
