Economy,Fuel,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive,Medium
05_PRC,7.09 LPG,2009-12-31,0.0024898799937356,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,7.09 LPG,2009-12-31,0.2569034142411711,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,8.1 Natural gas,2009-12-31,303.6065820480052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,8.1 Natural gas,2009-12-31,270.9342270000046,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,8.1 Natural gas,2009-12-31,4.998801600000086,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,8.1 Natural gas,2009-12-31,27.673553448000494,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,8.3 Gas works gas,2009-12-31,0.122652306,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,8.3 Gas works gas,2009-12-31,0.122652306,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,16.5 Biogasoline,2009-12-31,82.55095216310997,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,16.5 Biogasoline,2009-12-31,82.55095216310997,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,16.6 Biodiesel,2009-12-31,163.49897321625662,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,16.6 Biodiesel,2009-12-31,163.49897321625662,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,17 Electricity,2009-12-31,222.12455187642843,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,17 Electricity,2009-12-31,39.506400006479055,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,17 Electricity,2009-12-31,117.32400001924113,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,17 Electricity,2009-12-31,8.411291281379452,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,17 Electricity,2009-12-31,56.882860569328784,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,19 Total,2009-12-31,6858.086495156955,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,19 Total,2009-12-31,437.3333856627148,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
05_PRC,19 Total,2009-12-31,4721.623211291992,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,19 Total,2009-12-31,497.4308513326815,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,19 Total,2009-12-31,740.5361014814877,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
05_PRC,19 Total,2009-12-31,16.47969041342078,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,19 Total,2009-12-31,444.68325497465895,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,20 Total Renewables,2009-12-31,246.04992537936656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,20 Total Renewables,2009-12-31,246.04992537936656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,21 Modern renewables,2009-12-31,282.863288446467,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,21 Modern renewables,2009-12-31,252.5974386309485,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,21 Modern renewables,2009-12-31,19.44445570157232,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,21 Modern renewables,2009-12-31,1.3940283376545426,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,21 Modern renewables,2009-12-31,9.427365776291596,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
06_HKC,7.01 Motor gasoline,2009-12-31,18.549505531442225,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.01 Motor gasoline,2009-12-31,18.25661667493832,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,7.01 Motor gasoline,2009-12-31,0.2928888565039068,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,7.05 Kerosene type jet fuel,2009-12-31,0.1901039385983944,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.05 Kerosene type jet fuel,2009-12-31,0.1901039385983944,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
06_HKC,7.07 Gas/diesel oil,2009-12-31,53.59092762481251,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.07 Gas/diesel oil,2009-12-31,45.83566785656622,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,7.07 Gas/diesel oil,2009-12-31,0.0060443898384704,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
06_HKC,7.07 Gas/diesel oil,2009-12-31,7.749215378407821,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,7.09 LPG,2009-12-31,13.217588896000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.09 LPG,2009-12-31,13.217588896000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,17 Electricity,2009-12-31,2.5229032168137566,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,17 Electricity,2009-12-31,2.5229032168137566,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
06_HKC,19 Total,2009-12-31,88.0710292076669,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,19 Total,2009-12-31,0.1901039385983944,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
06_HKC,19 Total,2009-12-31,77.30987342750454,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,19 Total,2009-12-31,2.528947606652227,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
06_HKC,19 Total,2009-12-31,8.042104234911728,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,21 Modern renewables,2009-12-31,0.0023855823732564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,21 Modern renewables,2009-12-31,0.0023855823732564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
07_INA,7.01 Motor gasoline,2009-12-31,729.8521431804317,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.01 Motor gasoline,2009-12-31,729.8521431804317,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.02 Aviation gasoline,2009-12-31,0.0548941510175839,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.02 Aviation gasoline,2009-12-31,0.0548941510175839,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,7.05 Kerosene type jet fuel,2009-12-31,95.32194461052872,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.05 Kerosene type jet fuel,2009-12-31,95.32194461052872,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,7.06 Kerosene,2009-12-31,0.0627645252852366,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.06 Kerosene,2009-12-31,0.0627645252852366,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
07_INA,7.07 Gas/diesel oil,2009-12-31,392.27000951417097,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.07 Gas/diesel oil,2009-12-31,392.27000951417097,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.08 Fuel oil,2009-12-31,2.837415822088264,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.08 Fuel oil,2009-12-31,2.837415822088264,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,8.1 Natural gas,2009-12-31,1.087333902511488,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,8.1 Natural gas,2009-12-31,1.087333902511488,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,17 Electricity,2009-12-31,0.3982264560653091,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,17 Electricity,2009-12-31,0.3982264560653091,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
07_INA,19 Total,2009-12-31,1221.8847321620997,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,19 Total,2009-12-31,95.3768387615463,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,19 Total,2009-12-31,1126.0469024192023,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,19 Total,2009-12-31,0.3982264560653091,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
07_INA,19 Total,2009-12-31,0.0627645252852366,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
07_INA,21 Modern renewables,2009-12-31,0.0526855992026819,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,21 Modern renewables,2009-12-31,0.0526855992026819,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,1.2 Other bituminous coal,2009-12-31,0.04228668,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,1.2 Other bituminous coal,2009-12-31,0.04228668,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.01 Motor gasoline,2009-12-31,1889.92863756,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.01 Motor gasoline,2009-12-31,1889.92863756,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.02 Aviation gasoline,2009-12-31,0.0774558,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.02 Aviation gasoline,2009-12-31,0.0774558,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.05 Kerosene type jet fuel,2009-12-31,138.31596216,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.05 Kerosene type jet fuel,2009-12-31,138.31596216,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.07 Gas/diesel oil,2009-12-31,1020.45964968,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.07 Gas/diesel oil,2009-12-31,972.54297972,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.07 Gas/diesel oil,2009-12-31,8.079267960000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.07 Gas/diesel oil,2009-12-31,39.837402,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.08 Fuel oil,2009-12-31,93.54274164,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.08 Fuel oil,2009-12-31,93.54274164,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.09 LPG,2009-12-31,58.10566644,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.09 LPG,2009-12-31,58.10566644,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,8.1 Natural gas,2009-12-31,4.31910288,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,8.1 Natural gas,2009-12-31,4.31910288,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,16.5 Biogasoline,2009-12-31,0.303543,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,16.5 Biogasoline,2009-12-31,0.303543,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,16.6 Biodiesel,2009-12-31,0.27967824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,16.6 Biodiesel,2009-12-31,0.27967824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,17 Electricity,2009-12-31,65.06454672,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,17 Electricity,2009-12-31,65.06454672,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,2009-12-31,3270.4396894800007,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,19 Total,2009-12-31,138.39341796,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,19 Total,2009-12-31,2925.4796078400004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,19 Total,2009-12-31,73.18610136000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,2009-12-31,133.38056232,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,20 Total Renewables,2009-12-31,0.58322124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,20 Total Renewables,2009-12-31,0.58322124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,21 Modern renewables,2009-12-31,6.586929448342423,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,21 Modern renewables,2009-12-31,0.58322124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,21 Modern renewables,2009-12-31,6.003708208342423,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.01 Motor gasoline,2009-12-31,343.8214018308,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.01 Motor gasoline,2009-12-31,343.8214018308,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.05 Kerosene type jet fuel,2009-12-31,11.2140004824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.05 Kerosene type jet fuel,2009-12-31,11.2140004824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
09_ROK,7.06 Kerosene,2009-12-31,0.2574002772,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.06 Kerosene,2009-12-31,0.2574002772,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
09_ROK,7.07 Gas/diesel oil,2009-12-31,593.2049995440001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.07 Gas/diesel oil,2009-12-31,568.5821984700001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.07 Gas/diesel oil,2009-12-31,7.9661992392,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.07 Gas/diesel oil,2009-12-31,12.95040042,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,7.07 Gas/diesel oil,2009-12-31,0.04260069,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
09_ROK,7.07 Gas/diesel oil,2009-12-31,3.6636007248000007,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
09_ROK,7.08 Fuel oil,2009-12-31,21.4277995656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.08 Fuel oil,2009-12-31,21.4277995656,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,7.09 LPG,2009-12-31,201.2940003528,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.09 LPG,2009-12-31,201.2940003528,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,8.1 Natural gas,2009-12-31,37.4832020412,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,8.1 Natural gas,2009-12-31,37.4832020412,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,16.6 Biodiesel,2009-12-31,10.215988779600002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,16.6 Biodiesel,2009-12-31,10.215988779600002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,17 Electricity,2009-12-31,7.8264019872,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,17 Electricity,2009-12-31,7.8264019872,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,19 Total,2009-12-31,1226.7451948608,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,19 Total,2009-12-31,11.2140004824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
09_ROK,19 Total,2009-12-31,1161.3967914744,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,19 Total,2009-12-31,15.7926012264,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,19 Total,2009-12-31,34.3781999856,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,19 Total,2009-12-31,0.04260069,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
09_ROK,19 Total,2009-12-31,3.921001002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
09_ROK,20 Total Renewables,2009-12-31,10.215988779600002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,20 Total Renewables,2009-12-31,10.215988779600002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,21 Modern renewables,2009-12-31,10.297202627831933,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,21 Modern renewables,2009-12-31,10.215988779600002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,21 Modern renewables,2009-12-31,0.0812138482319326,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
10_MAS,7.01 Motor gasoline,2009-12-31,362.88565615763264,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.01 Motor gasoline,2009-12-31,362.88565615763264,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,7.05 Kerosene type jet fuel,2009-12-31,88.74593828385662,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.05 Kerosene type jet fuel,2009-12-31,88.74593828385662,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
10_MAS,7.07 Gas/diesel oil,2009-12-31,211.9628502187864,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.07 Gas/diesel oil,2009-12-31,211.9628502187864,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,7.08 Fuel oil,2009-12-31,0.8826762148188179,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,7.08 Fuel oil,2009-12-31,0.8826762148188179,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
10_MAS,8.1 Natural gas,2009-12-31,9.865437694072824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,8.1 Natural gas,2009-12-31,9.865437694072824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,17 Electricity,2009-12-31,0.5223493307839389,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,17 Electricity,2009-12-31,0.5223493307839389,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
10_MAS,19 Total,2009-12-31,674.8649078999512,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,19 Total,2009-12-31,88.74593828385662,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
10_MAS,19 Total,2009-12-31,584.7139440704918,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
10_MAS,19 Total,2009-12-31,0.5223493307839389,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
10_MAS,19 Total,2009-12-31,0.8826762148188179,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
10_MAS,21 Modern renewables,2009-12-31,0.0369957405762006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
10_MAS,21 Modern renewables,2009-12-31,0.0369957405762006,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,7.01 Motor gasoline,2009-12-31,1482.2527998132002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.01 Motor gasoline,2009-12-31,1482.2527998132002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,7.02 Aviation gasoline,2009-12-31,0.8960003208,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.02 Aviation gasoline,2009-12-31,0.8960003208,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
11_MEX,7.07 Gas/diesel oil,2009-12-31,572.0754006216,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.07 Gas/diesel oil,2009-12-31,524.9597994792,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,7.07 Gas/diesel oil,2009-12-31,23.046600664800003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,7.07 Gas/diesel oil,2009-12-31,24.0690004776,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
11_MEX,7.08 Fuel oil,2009-12-31,2.9345992956000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.08 Fuel oil,2009-12-31,2.9345992956000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
11_MEX,7.09 LPG,2009-12-31,35.711499006000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,7.09 LPG,2009-12-31,35.711499006000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,8.1 Natural gas,2009-12-31,0.7568980776,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,8.1 Natural gas,2009-12-31,0.7568980776,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,17 Electricity,2009-12-31,4.0175988516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,17 Electricity,2009-12-31,4.0175988516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,19 Total,2009-12-31,2098.6447959864004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,19 Total,2009-12-31,0.8960003208,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
11_MEX,19 Total,2009-12-31,2043.680996376,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
11_MEX,19 Total,2009-12-31,27.0641995164,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
11_MEX,19 Total,2009-12-31,27.003599773200005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
11_MEX,21 Modern renewables,2009-12-31,0.5201669725607232,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
11_MEX,21 Modern renewables,2009-12-31,0.5201669725607232,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,1.3 Sub-bituminous coal,2009-12-31,0.01507248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,1.3 Sub-bituminous coal,2009-12-31,0.01507248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
12_NZ,7.01 Motor gasoline,2009-12-31,102.13405524,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.01 Motor gasoline,2009-12-31,102.13405524,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,7.02 Aviation gasoline,2009-12-31,0.49069296,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.02 Aviation gasoline,2009-12-31,0.49069296,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
12_NZ,7.05 Kerosene type jet fuel,2009-12-31,13.1277114,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.05 Kerosene type jet fuel,2009-12-31,13.1277114,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
12_NZ,7.07 Gas/diesel oil,2009-12-31,72.50532768000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.07 Gas/diesel oil,2009-12-31,67.7340504,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,7.07 Gas/diesel oil,2009-12-31,2.17253052,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,7.07 Gas/diesel oil,2009-12-31,2.59874676,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
12_NZ,7.08 Fuel oil,2009-12-31,1.32051672,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.08 Fuel oil,2009-12-31,1.32051672,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
12_NZ,7.09 LPG,2009-12-31,1.43104824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,7.09 LPG,2009-12-31,1.43104824,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,8.1 Natural gas,2009-12-31,0.03433176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,8.1 Natural gas,2009-12-31,0.03433176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,16.5 Biogasoline,2009-12-31,0.08415468,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,16.5 Biogasoline,2009-12-31,0.08415468,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,16.6 Biodiesel,2009-12-31,0.0376812,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,16.6 Biodiesel,2009-12-31,0.0376812,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,17 Electricity,2009-12-31,0.21310812,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,17 Electricity,2009-12-31,0.01925928,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,17 Electricity,2009-12-31,0.19384884,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,19 Total,2009-12-31,191.3932818,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,19 Total,2009-12-31,13.61798568,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
12_NZ,19 Total,2009-12-31,171.4745808,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,19 Total,2009-12-31,2.3663793600000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
12_NZ,19 Total,2009-12-31,3.91926348,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
12_NZ,19 Total,2009-12-31,0.01507248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
12_NZ,20 Total Renewables,2009-12-31,0.12183588,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,20 Total Renewables,2009-12-31,0.12183588,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,21 Modern renewables,2009-12-31,0.2751164709695659,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
12_NZ,21 Modern renewables,2009-12-31,0.1356883499108055,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
12_NZ,21 Modern renewables,2009-12-31,0.1394281210587603,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
13_PNG,7.01 Motor gasoline,2009-12-31,3.99428935109096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.01 Motor gasoline,2009-12-31,3.99428935109096,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
13_PNG,7.05 Kerosene type jet fuel,2009-12-31,3.5988195650454564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.05 Kerosene type jet fuel,2009-12-31,3.5988195650454564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
13_PNG,7.07 Gas/diesel oil,2009-12-31,10.152533477123445,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.07 Gas/diesel oil,2009-12-31,10.152533477123445,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
13_PNG,7.08 Fuel oil,2009-12-31,0.2606084853401899,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,7.08 Fuel oil,2009-12-31,0.2606084853401899,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
13_PNG,19 Total,2009-12-31,18.00625087860005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
13_PNG,19 Total,2009-12-31,3.5988195650454564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
13_PNG,19 Total,2009-12-31,14.146822828214402,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
