,vehicle_type,drive,transport_type,economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,value
7757,bus,bev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,260605631.1413455
7758,lt,bev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
7759,lcv,fcev,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
7760,2w,fcev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
7761,bus,fcev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,260605631.1413455
7762,lt,fcev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
7763,lcv,phev_g,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,413359788.3597884
7764,2w,phev_g,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1039304610.7331824
7765,bus,phev_g,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,130302815.57067277
7766,lt,phev_g,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,413359788.3597884
7767,lcv,phev_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,467073207.1862016
7768,2w,phev_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1174355492.3538785
7769,bus,phev_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,147234819.8538675
7770,lt,phev_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,467073207.1862016
7771,lcv,ice_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,266898975.5349724
7772,2w,ice_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,671060281.3450733
7773,bus,ice_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,84134182.77363858
7774,lt,ice_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,266898975.5349724
7775,2w,ice_g,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7776,2w,cng,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7777,2w,lpg,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7778,2w,bev,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
7779,2w,fcev,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
7780,2w,phev_g,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1039304610.7331824
7781,2w,phev_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1174355492.3538785
7782,2w,ice_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,671060281.3450733
7783,car,ice_g,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
7784,car,cng,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
7785,car,lpg,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
7786,car,bev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
7787,car,fcev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
7788,car,phev_g,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,628779289.4935753
7789,car,phev_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,710485072.8740964
7790,car,ice_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,405991470.2137694
7791,suv,ice_g,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
7792,suv,cng,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
7793,suv,lpg,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
7794,suv,bev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
7795,suv,fcev,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
7796,suv,phev_g,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,514455782.3129252
7797,suv,phev_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,581305968.7151698
7798,suv,ice_d,passenger,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,332174839.2658113
7799,ht,ice_g,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
7800,ht,cng,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
7801,ht,lpg,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,47303206.99708455
7802,ht,bev,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,165561224.48979592
7803,ht,fcev,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,165561224.48979592
7804,ht,phev_g,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,82780612.24489796
7805,ht,phev_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,93537414.96598642
7806,ht,ice_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,53449951.4091351
7807,mt,ice_g,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
7808,mt,cng,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
7809,mt,lpg,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,97102972.14123748
7810,mt,bev,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,339860402.4943311
7811,mt,fcev,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,339860402.4943311
7812,mt,phev_g,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,169930201.24716556
7813,mt,phev_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,192011526.83295545
7814,mt,ice_d,freight,19_THA,2023,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,109720872.47597454
7815,lcv,ice_g,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
7816,2w,ice_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7817,bus,ice_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,74458751.75467014
7818,lt,ice_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
7819,lcv,cng,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
7820,2w,cng,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7821,bus,cng,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,74458751.75467014
7822,lt,cng,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
7823,lcv,lpg,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
7824,2w,lpg,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7825,bus,lpg,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,74458751.75467014
7826,lt,lpg,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,236205593.3484505
7827,lcv,bev,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
7828,2w,bev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
7829,bus,bev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,260605631.1413455
7830,lt,bev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
7831,lcv,fcev,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
7832,2w,fcev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
7833,bus,fcev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,260605631.1413455
7834,lt,fcev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,826719576.7195768
7835,lcv,phev_g,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,413359788.3597884
7836,2w,phev_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1039304610.7331824
7837,bus,phev_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,130302815.57067277
7838,lt,phev_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,413359788.3597884
7839,lcv,phev_d,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,467073207.1862016
7840,2w,phev_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1174355492.3538785
7841,bus,phev_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,147234819.8538675
7842,lt,phev_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,467073207.1862016
7843,lcv,ice_d,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,266898975.5349724
7844,2w,ice_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,671060281.3450733
7845,bus,ice_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,84134182.77363858
7846,lt,ice_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,266898975.5349724
7847,2w,ice_g,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7848,2w,cng,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7849,2w,lpg,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,593888348.99039
7850,2w,bev,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
7851,2w,fcev,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,2078609221.4663649
7852,2w,phev_g,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1039304610.7331824
7853,2w,phev_d,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1174355492.3538785
7854,2w,ice_d,freight,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,671060281.3450733
7855,car,ice_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
7856,car,cng,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
7857,car,lpg,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,359302451.1391859
7858,car,bev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
7859,car,fcev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1257558578.987151
7860,car,phev_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,628779289.4935753
7861,car,phev_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,710485072.8740964
7862,car,ice_d,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,405991470.2137694
7863,suv,ice_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
7864,suv,cng,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
7865,suv,lpg,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,293974732.750243
7866,suv,bev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
7867,suv,fcev,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,1028911564.6258504
7868,suv,phev_g,passenger,19_THA,2024,road,new_vehicle_efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,514455782.3129252
