Economy,Scenario,Transport Type,Year,Vehicle Type,Drive,Value
01_AUS,Carbon Neutral,freight,2046,lt,phevg,0.0
01_AUS,Carbon Neutral,passenger,2046,2w,bev,0.24091235892927493
01_AUS,Carbon Neutral,passenger,2046,2w,g,0.0
01_AUS,Carbon Neutral,passenger,2046,bus,bev,0.018217041323189766
01_AUS,Carbon Neutral,passenger,2046,bus,cng,0.0
02_BD,Carbon Neutral,passenger,2046,bus,g,0.0
01_AUS,Carbon Neutral,freight,2046,lt,cng,0.0
01_AUS,Carbon Neutral,passenger,2046,lt,cng,0.0
01_AUS,Carbon Neutral,freight,2046,ht,phevd,0.0
01_AUS,Reference,freight,2046,lt,cng,0.0
01_AUS,Carbon Neutral,passenger,2046,bus,fcev,0.0010364326736886143
01_AUS,Carbon Neutral,passenger,2046,lt,fcev,0.010220808151370267
01_AUS,Carbon Neutral,passenger,2046,lt,g,0.0
01_AUS,Carbon Neutral,passenger,2046,lt,lpg,0.0
01_AUS,Carbon Neutral,passenger,2046,lt,phevg,0.0
01_AUS,Carbon Neutral,passenger,2046,lv,bev,0.5111892553507928
01_AUS,Carbon Neutral,passenger,2046,lv,cng,0.0
01_AUS,Carbon Neutral,passenger,2046,lv,d,0.0
01_AUS,Carbon Neutral,passenger,2046,lv,fcev,0.03126427008479278
01_AUS,Carbon Neutral,passenger,2046,lt,d,0.0
01_AUS,Carbon Neutral,passenger,2046,lv,g,0.0
01_AUS,Carbon Neutral,passenger,2046,lv,phevg,1.3877787807814458e-18
01_AUS,Carbon Neutral,passenger,2046,bus,phevd,0.0
01_AUS,Reference,freight,2046,ht,bev,0.1955555837276335
01_AUS,Reference,freight,2046,ht,cng,0.0042149259290188285
01_AUS,Reference,freight,2046,ht,d,0.26506769886272463
01_AUS,Reference,freight,2046,ht,fcev,0.04806970366329115
01_AUS,Reference,freight,2046,ht,g,0.021739709446648853
01_AUS,Reference,freight,2046,ht,lpg,0.004067018601714393
01_AUS,Reference,freight,2046,lt,bev,0.22118669264991225
01_AUS,Carbon Neutral,passenger,2046,lv,lpg,0.0
01_AUS,Carbon Neutral,passenger,2046,bus,g,0.0
02_BD,Carbon Neutral,passenger,2046,bus,d,0.0
01_AUS,Reference,freight,2046,lt,fcev,0.02613624577133462
01_AUS,Reference,passenger,2046,lt,bev,0.14871561364400912
01_AUS,Reference,freight,2046,lt,phevg,0.008703918594663743
01_AUS,Reference,passenger,2046,2w,bev,0.05241428907445115
01_AUS,Reference,passenger,2046,2w,g,0.0
01_AUS,Reference,passenger,2046,bus,bev,0.0035583436841225154
01_AUS,Reference,passenger,2046,bus,cng,2.2329031315387816e-05
01_AUS,Reference,passenger,2046,bus,d,0.0021655093684341173
01_AUS,Reference,passenger,2046,bus,fcev,0.00030585081451990647
01_AUS,Reference,passenger,2046,bus,g,0.0
01_AUS,Reference,freight,2046,lt,lpg,0.011468188444399998
01_AUS,Reference,passenger,2046,bus,lpg,0.0
01_AUS,Reference,passenger,2046,lv,g,0.04276516636461808
01_AUS,Reference,passenger,2046,lt,d,0.023961601975706872
01_AUS,Reference,passenger,2046,lt,fcev,0.01164980701001397
01_AUS,Reference,passenger,2046,lt,g,0.023626118393159763
01_AUS,Reference,passenger,2046,lt,lpg,0.003186902972269547
01_AUS,Reference,passenger,2046,lt,phevg,0.0034291646835990903
01_AUS,Reference,passenger,2046,lv,bev,0.6529030602645939
01_AUS,Reference,passenger,2046,lv,cng,0.0
02_BD,Carbon Neutral,passenger,2046,bus,lpg,0.0
01_AUS,Reference,passenger,2046,lt,cng,0.0
01_AUS,Reference,freight,2046,lt,d,0.10848731711164288
01_AUS,Reference,passenger,2046,lv,lpg,0.00024386289051037124
02_BD,Carbon Neutral,passenger,2046,bus,fcev,0.018082575903715165
01_AUS,Reference,freight,2046,lt,g,0.08530299719701513
02_BD,Carbon Neutral,freight,2046,lt,d,0.0
01_AUS,Reference,passenger,2046,bus,phevd,0.0
02_BD,Carbon Neutral,freight,2046,ht,bev,0.40105815172473624
02_BD,Carbon Neutral,freight,2046,ht,cng,0.0
02_BD,Carbon Neutral,freight,2046,ht,d,0.0
02_BD,Carbon Neutral,freight,2046,ht,fcev,0.11598410483919468
02_BD,Carbon Neutral,freight,2046,ht,g,1.1275702593849246e-17
02_BD,Carbon Neutral,freight,2046,ht,lpg,0.0
01_AUS,Reference,freight,2046,ht,phevd,0.0
02_BD,Carbon Neutral,freight,2046,lt,bev,0.3976098875849822
02_BD,Carbon Neutral,freight,2046,lt,fcev,0.08534785585108681
01_AUS,Reference,passenger,2046,lv,phevg,0.0055888257098440286
02_BD,Carbon Neutral,freight,2046,lt,g,0.0
02_BD,Carbon Neutral,freight,2046,lt,lpg,0.0
02_BD,Carbon Neutral,freight,2046,lt,phevg,0.0
02_BD,Carbon Neutral,passenger,2046,2w,bev,0.0
02_BD,Carbon Neutral,passenger,2046,2w,g,0.0
02_BD,Carbon Neutral,passenger,2046,bus,bev,0.29813587673400355
02_BD,Carbon Neutral,passenger,2046,bus,cng,0.0
02_BD,Carbon Neutral,freight,2046,lt,cng,0.0
02_BD,Carbon Neutral,passenger,2046,lt,bev,5.011535997947793e-05
02_BD,Reference,passenger,2046,lv,g,0.01782192313171443
03_CDA,Carbon Neutral,passenger,2046,bus,d,0.0
02_BD,Carbon Neutral,passenger,2046,lv,g,0.0
02_BD,Carbon Neutral,passenger,2046,lt,d,0.0
02_BD,Carbon Neutral,passenger,2046,lt,fcev,2.836718488782849e-06
02_BD,Carbon Neutral,passenger,2046,lt,g,0.0
02_BD,Carbon Neutral,passenger,2046,lt,lpg,0.0
02_BD,Carbon Neutral,passenger,2046,lt,phevg,0.0
02_BD,Carbon Neutral,passenger,2046,lv,bev,0.645313715090656
02_BD,Carbon Neutral,passenger,2046,lv,cng,0.0
02_BD,Carbon Neutral,passenger,2046,lv,d,0.0
02_BD,Reference,freight,2046,lt,cng,0.0
02_BD,Carbon Neutral,passenger,2046,lv,fcev,0.03841488019315699
02_BD,Reference,freight,2046,lt,bev,0.3574015468630679
02_BD,Carbon Neutral,passenger,2046,lv,phevg,0.0
02_BD,Carbon Neutral,freight,2046,ht,phevd,0.0
02_BD,Carbon Neutral,passenger,2046,bus,phevd,0.0
02_BD,Reference,freight,2046,ht,bev,0.13334347340130948
02_BD,Reference,freight,2046,ht,cng,0.0
02_BD,Reference,freight,2046,ht,d,0.3267196239552688
02_BD,Reference,freight,2046,ht,fcev,0.0434933077787926
02_BD,Reference,freight,2046,ht,g,0.013525369694706654
02_BD,Carbon Neutral,passenger,2046,lv,lpg,0.0
02_BD,Reference,freight,2046,lt,d,0.04212440672568542
02_BD,Reference,freight,2046,lt,fcev,0.0
02_BD,Reference,passenger,2046,lv,d,0.0
01_AUS,Reference,passenger,2046,lv,d,0.0
02_BD,Reference,freight,2046,lt,g,0.0833922715811692
02_BD,Reference,freight,2046,lt,lpg,0.0
02_BD,Reference,freight,2046,lt,phevg,0.0
02_BD,Reference,passenger,2046,2w,bev,0.0
02_BD,Reference,passenger,2046,2w,g,0.0
02_BD,Reference,passenger,2046,bus,bev,0.0011006800024199567
02_BD,Reference,passenger,2046,bus,cng,0.0
02_BD,Reference,passenger,2046,bus,d,0.0
02_BD,Reference,passenger,2046,bus,fcev,0.0
02_BD,Reference,passenger,2046,bus,g,0.0
02_BD,Reference,passenger,2046,bus,lpg,0.0
02_BD,Reference,passenger,2046,lt,bev,0.050118504935902565
02_BD,Reference,passenger,2046,lt,cng,0.0
02_BD,Reference,passenger,2046,lt,d,0.0
02_BD,Reference,passenger,2046,lt,fcev,0.0
02_BD,Reference,passenger,2046,lt,g,0.0
02_BD,Reference,passenger,2046,lt,lpg,0.0
02_BD,Reference,passenger,2046,lt,phevg,0.0
02_BD,Reference,passenger,2046,lv,bev,0.9304078549325363
02_BD,Reference,passenger,2046,lv,cng,0.0
02_BD,Reference,freight,2046,ht,lpg,0.0
02_BD,Carbon Neutral,passenger,2046,lt,cng,0.0
02_BD,Reference,passenger,2046,lv,fcev,0.0
06_HKC,Carbon Neutral,passenger,2046,bus,bev,0.31163163306511993
03_CDA,Carbon Neutral,freight,2046,lt,cng,0.0
02_BD,Reference,freight,2046,ht,phevd,0.0
02_BD,Reference,passenger,2046,bus,phevd,0.0
03_CDA,Carbon Neutral,freight,2046,ht,bev,2.1175914760474068e-05
03_CDA,Carbon Neutral,freight,2046,ht,cng,0.0
03_CDA,Carbon Neutral,freight,2046,ht,d,0.0
03_CDA,Carbon Neutral,freight,2046,ht,fcev,8.378215853642721e-06
03_CDA,Carbon Neutral,freight,2046,ht,g,0.0
03_CDA,Carbon Neutral,freight,2046,ht,lpg,0.0
03_CDA,Carbon Neutral,passenger,2046,bus,g,0.0
03_CDA,Carbon Neutral,freight,2046,lt,bev,0.8826301222308471
03_CDA,Carbon Neutral,passenger,2046,bus,fcev,0.006132182651655819
03_CDA,Carbon Neutral,freight,2046,lt,fcev,0.11734032363853879
03_CDA,Carbon Neutral,freight,2046,lt,g,0.0
03_CDA,Carbon Neutral,freight,2046,lt,lpg,6.938893903907229e-19
03_CDA,Carbon Neutral,freight,2046,lt,phevg,0.0
03_CDA,Carbon Neutral,passenger,2046,2w,bev,0.08439138123345413
03_CDA,Carbon Neutral,passenger,2046,2w,g,0.0
03_CDA,Carbon Neutral,passenger,2046,bus,bev,0.03013500075965057
03_CDA,Carbon Neutral,passenger,2046,bus,cng,0.0
03_CDA,Carbon Neutral,freight,2046,lt,d,0.0
03_CDA,Carbon Neutral,passenger,2046,bus,lpg,0.0
03_CDA,Carbon Neutral,passenger,2046,lt,bev,0.25204846454984375
03_CDA,Reference,freight,2046,ht,lpg,0.0029138537412830246
02_BD,Reference,passenger,2046,lv,phevg,0.0005510369974268132
03_CDA,Carbon Neutral,passenger,2046,lt,cng,0.0
03_CDA,Carbon Neutral,passenger,2046,lt,d,2.7755575615628915e-18
03_CDA,Carbon Neutral,passenger,2046,lt,fcev,0.006147513842342369
03_CDA,Carbon Neutral,passenger,2046,lt,g,0.0
03_CDA,Carbon Neutral,passenger,2046,lt,lpg,0.0
03_CDA,Carbon Neutral,passenger,2046,lt,phevg,0.0
03_CDA,Carbon Neutral,passenger,2046,lv,bev,0.588853193450642
03_CDA,Carbon Neutral,passenger,2046,lv,cng,0.0
03_CDA,Carbon Neutral,passenger,2046,lv,d,0.0
03_CDA,Carbon Neutral,passenger,2046,lv,fcev,0.03229226351241136
03_CDA,Carbon Neutral,passenger,2046,lv,g,0.0
03_CDA,Carbon Neutral,passenger,2046,lv,lpg,0.0
03_CDA,Carbon Neutral,passenger,2046,lv,phevg,0.0
03_CDA,Carbon Neutral,freight,2046,ht,phevd,0.0
03_CDA,Carbon Neutral,passenger,2046,bus,phevd,0.0
03_CDA,Reference,freight,2046,ht,bev,0.4552673183145667
03_CDA,Reference,freight,2046,ht,cng,0.007140269038468372
03_CDA,Reference,freight,2046,ht,d,0.011078642624402646
03_CDA,Reference,freight,2046,ht,fcev,0.150847165915417
03_CDA,Reference,freight,2046,ht,g,0.005362690303027123
02_BD,Reference,passenger,2046,lv,lpg,0.0
01_AUS,Reference,passenger,2046,lv,fcev,0.02546355411883226
04_CHL,Reference,freight,2046,ht,fcev,0.2322692931328724
03_CDA,Reference,freight,2046,lt,cng,0.0012268488301565334
03_CDA,Reference,passenger,2046,lv,fcev,0.04188082063533556
03_CDA,Reference,passenger,2046,bus,g,7.379705365199704e-07
03_CDA,Reference,freight,2046,lt,g,0.0
03_CDA,Reference,freight,2046,lt,lpg,0.00046466743085945005
03_CDA,Reference,freight,2046,lt,phevg,0.001399567326331969
03_CDA,Reference,passenger,2046,2w,bev,0.059658627292679664
03_CDA,Reference,passenger,2046,2w,g,0.0
03_CDA,Reference,passenger,2046,bus,bev,0.0033559378603247496
03_CDA,Reference,passenger,2046,bus,cng,0.0
03_CDA,Reference,passenger,2046,lv,g,0.0
03_CDA,Reference,passenger,2046,bus,d,0.0
03_CDA,Reference,passenger,2046,bus,lpg,0.0
03_CDA,Reference,passenger,2046,lv,d,0.0
03_CDA,Reference,passenger,2046,lt,bev,0.3519544834955778
03_CDA,Reference,passenger,2046,lt,cng,0.0008926751357945354
03_CDA,Reference,passenger,2046,lt,d,0.0010130618939009069
03_CDA,Reference,passenger,2046,lt,fcev,0.04314179555554584
03_CDA,Reference,passenger,2046,lt,g,0.0
03_CDA,Reference,passenger,2046,lt,lpg,0.0002523229834819749
03_CDA,Reference,passenger,2046,lt,phevg,0.001033935976569683
03_CDA,Reference,passenger,2046,bus,fcev,0.0007199729446988377
03_CDA,Reference,passenger,2046,lv,bev,0.4949729794007255
03_CDA,Reference,passenger,2046,lv,lpg,0.0
04_CHL,Carbon Neutral,passenger,2046,bus,cng,0.0
04_CHL,Reference,passenger,2046,lv,cng,0.0
03_CDA,Reference,passenger,2046,lv,phevg,0.0007990547893734764
03_CDA,Reference,freight,2046,ht,phevd,0.00044687185215075897
03_CDA,Reference,passenger,2046,bus,phevd,4.043090387650455e-06
04_CHL,Carbon Neutral,freight,2046,ht,bev,0.7391960576796511
04_CHL,Carbon Neutral,freight,2046,ht,cng,0.0
04_CHL,Carbon Neutral,freight,2046,ht,d,0.0
04_CHL,Carbon Neutral,freight,2046,ht,fcev,0.2608039423203488
04_CHL,Carbon Neutral,freight,2046,ht,g,0.0
04_CHL,Carbon Neutral,passenger,2046,bus,d,0.0
04_CHL,Carbon Neutral,freight,2046,ht,lpg,0.0
04_CHL,Carbon Neutral,freight,2046,lt,cng,0.0
04_CHL,Carbon Neutral,freight,2046,lt,d,0.0
04_CHL,Carbon Neutral,freight,2046,lt,fcev,0.0
04_CHL,Carbon Neutral,freight,2046,lt,g,0.0
04_CHL,Carbon Neutral,freight,2046,lt,lpg,0.0
04_CHL,Carbon Neutral,freight,2046,lt,phevg,0.0
04_CHL,Carbon Neutral,passenger,2046,2w,bev,0.014609083401309307
04_CHL,Carbon Neutral,passenger,2046,2w,g,0.0
04_CHL,Carbon Neutral,passenger,2046,bus,bev,0.021307275320757737
04_CHL,Carbon Neutral,freight,2046,lt,bev,0.0
03_CDA,Reference,passenger,2046,lv,cng,0.00031955097506734207
04_CHL,Carbon Neutral,passenger,2046,bus,fcev,0.004829128562805856
04_CHL,Carbon Neutral,passenger,2046,bus,g,0.0
04_CHL,Carbon Neutral,passenger,2046,lv,fcev,0.05374186012752141
04_CHL,Carbon Neutral,passenger,2046,lt,cng,0.0
04_CHL,Carbon Neutral,passenger,2046,lt,d,0.0
04_CHL,Carbon Neutral,passenger,2046,lt,fcev,0.0
04_CHL,Carbon Neutral,passenger,2046,lt,g,0.0
04_CHL,Carbon Neutral,passenger,2046,lt,lpg,0.0
04_CHL,Carbon Neutral,passenger,2046,lt,phevg,0.0
04_CHL,Carbon Neutral,passenger,2046,lv,bev,0.9055126525876055
04_CHL,Carbon Neutral,passenger,2046,lv,cng,0.0
04_CHL,Carbon Neutral,passenger,2046,lt,bev,0.0
04_CHL,Carbon Neutral,passenger,2046,lv,d,5.5511151231257815e-18
04_CHL,Reference,freight,2046,ht,lpg,0.0
04_CHL,Carbon Neutral,passenger,2046,lv,lpg,0.0
04_CHL,Carbon Neutral,passenger,2046,lv,phevg,0.0
04_CHL,Carbon Neutral,freight,2046,ht,phevd,5.5511151231257815e-18
04_CHL,Carbon Neutral,passenger,2046,bus,phevd,0.0
04_CHL,Reference,freight,2046,ht,bev,0.6519324669557303
04_CHL,Reference,freight,2046,ht,cng,0.0
04_CHL,Reference,freight,2046,ht,d,0.11579823991139744
06_HKC,Carbon Neutral,passenger,2046,bus,cng,0.0
04_CHL,Carbon Neutral,passenger,2046,lv,g,0.0
04_CHL,Reference,freight,2046,lt,bev,0.0
04_CHL,Reference,freight,2046,lt,d,0.0
04_CHL,Reference,passenger,2046,lv,bev,0.6748550143363032
04_CHL,Carbon Neutral,passenger,2046,bus,lpg,0.0
04_CHL,Reference,passenger,2046,bus,fcev,0.0016820564148331586
04_CHL,Reference,freight,2046,lt,fcev,0.0
04_CHL,Reference,freight,2046,lt,g,0.0
04_CHL,Reference,freight,2046,lt,lpg,0.0
04_CHL,Reference,freight,2046,lt,phevg,0.0
04_CHL,Reference,passenger,2046,2w,bev,0.01668031359779169
04_CHL,Reference,passenger,2046,2w,g,0.0
04_CHL,Reference,passenger,2046,bus,bev,0.0073933733746184265
04_CHL,Reference,passenger,2046,bus,cng,0.0
04_CHL,Reference,passenger,2046,bus,d,0.003206425200090384
04_CHL,Reference,passenger,2046,bus,g,2.2683195154868785e-06
04_CHL,Reference,freight,2046,lt,cng,0.0
04_CHL,Reference,passenger,2046,bus,lpg,0.0
04_CHL,Reference,passenger,2046,lt,bev,0.0
04_CHL,Reference,passenger,2046,lt,cng,0.0
04_CHL,Reference,passenger,2046,lt,d,0.0
04_CHL,Reference,passenger,2046,lt,fcev,0.0
04_CHL,Reference,passenger,2046,lt,g,0.0
04_CHL,Reference,passenger,2046,lt,lpg,0.0
04_CHL,Reference,passenger,2046,lt,phevg,0.0
03_CDA,Reference,freight,2046,lt,fcev,0.05760110301093431
04_CHL,Reference,passenger,2046,lv,d,0.0
04_CHL,Reference,passenger,2046,lv,g,0.23187353523836726
05_PRC,Reference,passenger,2046,lt,phevg,0.0
05_PRC,Carbon Neutral,passenger,2046,bus,d,0.0
05_PRC,Carbon Neutral,freight,2046,ht,lpg,0.0
04_CHL,Reference,passenger,2046,lv,lpg,0.0
04_CHL,Reference,passenger,2046,lv,phevg,0.0
04_CHL,Reference,freight,2046,ht,phevd,0.0
04_CHL,Reference,passenger,2046,bus,phevd,0.0
05_PRC,Carbon Neutral,freight,2046,ht,bev,2.6828506654177586e-06
05_PRC,Carbon Neutral,freight,2046,ht,cng,0.0
05_PRC,Carbon Neutral,freight,2046,ht,d,0.0
05_PRC,Carbon Neutral,passenger,2046,bus,fcev,0.1798361475754902
05_PRC,Carbon Neutral,freight,2046,ht,fcev,1.0434624437752097e-06
05_PRC,Carbon Neutral,freight,2046,lt,bev,0.8692978586798239
05_PRC,Carbon Neutral,passenger,2046,bus,cng,0.0
05_PRC,Carbon Neutral,freight,2046,lt,cng,0.0
05_PRC,Carbon Neutral,freight,2046,lt,d,0.0
05_PRC,Carbon Neutral,freight,2046,lt,fcev,0.13069841500706691
05_PRC,Carbon Neutral,freight,2046,lt,g,0.0
05_PRC,Carbon Neutral,freight,2046,lt,lpg,0.0
05_PRC,Carbon Neutral,freight,2046,lt,phevg,0.0
05_PRC,Carbon Neutral,passenger,2046,2w,bev,6.032091831307179e-06
05_PRC,Carbon Neutral,freight,2046,ht,g,0.0
05_PRC,Carbon Neutral,passenger,2046,bus,g,0.0
05_PRC,Reference,freight,2046,ht,fcev,6.011072962351809e-07
05_PRC,Reference,freight,2046,ht,d,0.0
03_CDA,Reference,freight,2046,lt,d,0.0016147380895919067
04_CHL,Reference,passenger,2046,lv,fcev,0.06430701351848034
05_PRC,Carbon Neutral,passenger,2046,bus,lpg,0.0
05_PRC,Carbon Neutral,passenger,2046,lt,bev,9.029496242954735e-05
05_PRC,Carbon Neutral,passenger,2046,lt,cng,0.0
05_PRC,Carbon Neutral,passenger,2046,lt,d,0.0
05_PRC,Carbon Neutral,passenger,2046,lt,fcev,6.369855213358747e-07
05_PRC,Carbon Neutral,passenger,2046,lt,g,0.0
05_PRC,Carbon Neutral,passenger,2046,lt,lpg,0.0
05_PRC,Carbon Neutral,passenger,2046,lt,phevg,0.0
05_PRC,Carbon Neutral,passenger,2046,lv,bev,0.0006611469001139756
05_PRC,Carbon Neutral,passenger,2046,lv,cng,0.0
05_PRC,Carbon Neutral,passenger,2046,lv,d,0.0
05_PRC,Carbon Neutral,passenger,2046,lv,fcev,3.51936959976784e-05
05_PRC,Carbon Neutral,passenger,2046,lv,g,0.0
05_PRC,Carbon Neutral,passenger,2046,lv,lpg,0.0
05_PRC,Carbon Neutral,passenger,2046,lv,phevg,0.0
05_PRC,Carbon Neutral,freight,2046,ht,phevd,0.0
05_PRC,Carbon Neutral,passenger,2046,bus,phevd,0.0
05_PRC,Reference,freight,2046,ht,bev,2.076295549847949e-06
05_PRC,Reference,freight,2046,ht,cng,5.551115123125783e-18
05_PRC,Carbon Neutral,passenger,2046,2w,g,0.0
03_CDA,Reference,freight,2046,lt,bev,0.3046362635228102
05_PRC,Carbon Neutral,passenger,2046,bus,bev,0.8193705477886161
05_PRC,Reference,freight,2046,ht,lpg,0.0
05_PRC,Reference,passenger,2046,bus,d,0.0
05_PRC,Reference,freight,2046,lt,d,0.08322809539263916
05_PRC,Reference,freight,2046,lt,fcev,0.12958605558267652
05_PRC,Reference,freight,2046,lt,g,0.053603007316841436
05_PRC,Reference,freight,2046,lt,lpg,0.0016801593787317474
05_PRC,Reference,freight,2046,lt,phevg,0.0031579845951720947
05_PRC,Reference,passenger,2046,2w,bev,0.9966651790480079
05_PRC,Reference,passenger,2046,2w,g,0.0
05_PRC,Reference,passenger,2046,bus,bev,0.0018126284642699612
05_PRC,Reference,freight,2046,lt,cng,0.013087409468790853
05_PRC,Reference,passenger,2046,bus,cng,0.0
05_PRC,Reference,passenger,2046,lv,bev,6.831444942773533e-08
05_PRC,Reference,passenger,2046,bus,g,0.0
05_PRC,Reference,passenger,2046,bus,lpg,0.0
05_PRC,Reference,passenger,2046,lt,bev,1.0596206068168252e-07
05_PRC,Reference,passenger,2046,lt,cng,0.0
05_PRC,Reference,passenger,2046,lt,d,0.0
05_PRC,Reference,passenger,2046,lt,fcev,3.8288424393717135e-08
05_PRC,Reference,passenger,2046,lt,g,0.0
05_PRC,Reference,passenger,2046,lt,lpg,0.0
05_PRC,Reference,passenger,2046,bus,fcev,0.0015170389961661247
05_PRC,Reference,passenger,2046,lv,cng,0.0
05_PRC,Reference,passenger,2046,lv,fcev,2.5009530910353487e-08
06_HKC,Carbon Neutral,passenger,2046,2w,g,0.0
05_PRC,Reference,freight,2046,lt,bev,0.7156546108081694
06_HKC,Carbon Neutral,freight,2046,ht,g,0.0
05_PRC,Reference,passenger,2046,lv,g,0.0
05_PRC,Reference,passenger,2046,lv,lpg,0.0
05_PRC,Reference,passenger,2046,lv,phevg,0.0
05_PRC,Reference,freight,2046,ht,phevd,5.413280662337258e-11
05_PRC,Reference,passenger,2046,bus,phevd,4.9159170906969054e-06
06_HKC,Carbon Neutral,freight,2046,ht,bev,0.2935019818728066
06_HKC,Carbon Neutral,freight,2046,ht,cng,0.0
06_HKC,Carbon Neutral,freight,2046,ht,d,0.0
06_HKC,Carbon Neutral,freight,2046,ht,fcev,0.10649801812719337
06_HKC,Carbon Neutral,freight,2046,ht,lpg,0.0
05_PRC,Reference,passenger,2046,lv,d,0.0
06_HKC,Carbon Neutral,freight,2046,lt,bev,0.5156089193825043
06_HKC,Carbon Neutral,freight,2046,lt,cng,0.0
06_HKC,Carbon Neutral,freight,2046,lt,d,0.0
06_HKC,Carbon Neutral,freight,2046,lt,fcev,0.08439108061749567
06_HKC,Carbon Neutral,freight,2046,lt,g,0.0
06_HKC,Carbon Neutral,freight,2046,lt,lpg,0.0
06_HKC,Carbon Neutral,freight,2046,lt,phevg,0.0
06_HKC,Carbon Neutral,passenger,2046,2w,bev,0.6314936821238019
05_PRC,Reference,freight,2046,ht,g,0.0
08_JPN,Carbon Neutral,freight,2046,ht,d,0.0
10_MAS,Reference,passenger,2046,lt,g,0.0
09_ROK,Reference,passenger,2046,lt,d,0.0
06_HKC,Reference,freight,2046,ht,g,0.004837257297047916
06_HKC,Reference,freight,2046,ht,fcev,0.08322003470607148
06_HKC,Carbon Neutral,passenger,2046,lv,bev,8.494831255033053e-05
08_JPN,Reference,passenger,2046,lt,lpg,0.0
06_HKC,Carbon Neutral,passenger,2046,bus,lpg,0.0
06_HKC,Carbon Neutral,passenger,2046,lt,bev,0.00017012024286111854
06_HKC,Carbon Neutral,passenger,2046,lt,cng,0.0
06_HKC,Carbon Neutral,passenger,2046,lt,d,0.0
06_HKC,Carbon Neutral,passenger,2046,lt,fcev,4.457680292287846e-06
06_HKC,Reference,freight,2046,ht,lpg,0.0
06_HKC,Carbon Neutral,passenger,2046,lt,g,0.0
06_HKC,Carbon Neutral,passenger,2046,lt,phevg,0.0
06_HKC,Carbon Neutral,passenger,2046,lv,cng,0.0
06_HKC,Reference,freight,2046,ht,d,0.01186416595623875
06_HKC,Carbon Neutral,passenger,2046,lv,d,0.0
06_HKC,Carbon Neutral,passenger,2046,lv,fcev,4.6132294600563665e-06
06_HKC,Carbon Neutral,passenger,2046,lv,g,0.0
06_HKC,Carbon Neutral,passenger,2046,lv,lpg,0.0
06_HKC,Carbon Neutral,passenger,2046,lv,phevg,0.0
06_HKC,Carbon Neutral,freight,2046,ht,phevd,0.0
06_HKC,Carbon Neutral,passenger,2046,lt,lpg,0.0
06_HKC,Carbon Neutral,passenger,2046,bus,phevd,0.0
06_HKC,Reference,passenger,2046,lt,lpg,0.0
06_HKC,Reference,passenger,2046,lt,fcev,0.00040251324559929005
07_INA,Reference,freight,2046,ht,fcev,0.0
07_INA,Reference,freight,2046,ht,d,0.5873967337487057
06_HKC,Reference,freight,2046,lt,bev,0.168682909418234
06_HKC,Reference,freight,2046,lt,cng,0.0
06_HKC,Reference,freight,2046,lt,d,0.002708925910876377
06_HKC,Reference,freight,2046,lt,fcev,0.010860340419066184
06_HKC,Reference,freight,2046,lt,g,0.0005264903065863852
06_HKC,Reference,freight,2046,lt,lpg,0.0
06_HKC,Reference,freight,2046,lt,phevg,0.0
06_HKC,Reference,passenger,2046,lt,g,0.0
06_HKC,Reference,passenger,2046,2w,bev,0.41679467788083163
06_HKC,Reference,passenger,2046,bus,bev,0.14789441329779995
06_HKC,Reference,passenger,2046,bus,cng,0.0
06_HKC,Reference,passenger,2046,bus,d,0.02081054596305229
06_HKC,Reference,passenger,2046,bus,fcev,0.008230088778208544
06_HKC,Reference,passenger,2046,bus,g,0.0
06_HKC,Reference,passenger,2046,bus,lpg,0.0
06_HKC,Reference,passenger,2046,lt,bev,0.003215305462957711
06_HKC,Reference,passenger,2046,lt,cng,0.0
06_HKC,Reference,passenger,2046,lt,d,0.0
06_HKC,Reference,passenger,2046,2w,g,0.0
06_HKC,Reference,freight,2046,ht,bev,0.7172998759858789
