,measure,vehicle_type,drive,year,value,unit,new_vehicles,medium
0,efficiency,ht,phev_d,2049,11.055423,mpg diesel equiv,True,road
0,efficiency,ht,phev_d,2050,11.055533,mpg diesel equiv,True,road
0,efficiency,ht,phev_g,2021,,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2022,0.0,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2023,0.0,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2024,1.475894,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2025,9.137839,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2026,9.239244,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2027,9.364943,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2028,9.452939,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2029,9.60375,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2030,9.786779,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2031,9.987413,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2032,10.191251,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2033,10.398272,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2034,10.578143,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2035,10.638639,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2036,10.754894,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2037,10.829401,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2038,10.826709,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2039,10.823515,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2040,10.820962,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2041,10.818722,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2042,10.816976,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2043,10.815468,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2044,10.814412,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2045,10.81321,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2046,10.812366,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2047,10.811446,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2048,10.811028,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2049,10.810542,mpg gas equiv,True,road
0,efficiency,ht,phev_g,2050,10.81532,mpg gas equiv,True,road
0,efficiency,ht,fcev,2021,,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2022,0.0,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2023,0.0,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2024,7.100634,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2025,7.110713,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2026,7.110565,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2027,7.110498,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2028,7.110326,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2029,7.110196,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2030,7.109847,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2031,7.109448,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2032,7.109376,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2033,7.109482,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2034,7.109654,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2035,7.109875,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2036,7.110117,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2037,7.110366,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2038,7.110633,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2039,7.110908,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2040,7.111189,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2041,7.111467,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2042,7.111771,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2043,7.112063,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2044,7.112369,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2045,7.112667,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2046,7.11295,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2047,7.113241,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2048,7.113537,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2049,7.113835,mpg diesel equiv,True,road
0,efficiency,ht,fcev,2050,7.114129,mpg diesel equiv,True,road
0,efficiency,lcv,ice_d,2021,,thousands,True,road
0,efficiency,lcv,ice_d,2022,136.770493,thousands,True,road
0,efficiency,lcv,ice_d,2023,142.567795,thousands,True,road
0,efficiency,lcv,ice_d,2024,150.771683,thousands,True,road
0,efficiency,lcv,ice_d,2025,157.0811,thousands,True,road
0,efficiency,lcv,ice_d,2026,160.303558,thousands,True,road
0,efficiency,lcv,ice_d,2027,162.00412,thousands,True,road
0,efficiency,lcv,ice_d,2028,163.383942,thousands,True,road
0,efficiency,lcv,ice_d,2029,165.319534,thousands,True,road
0,efficiency,lcv,ice_d,2030,166.838654,thousands,True,road
0,efficiency,lcv,ice_d,2031,168.393936,thousands,True,road
0,efficiency,lcv,ice_d,2032,170.323853,thousands,True,road
0,efficiency,lcv,ice_d,2033,171.881027,thousands,True,road
0,efficiency,lcv,ice_d,2034,174.067276,thousands,True,road
0,efficiency,lcv,ice_d,2035,177.340866,thousands,True,road
0,efficiency,lcv,ice_d,2036,181.101807,thousands,True,road
0,efficiency,lcv,ice_d,2037,184.595459,thousands,True,road
0,efficiency,lcv,ice_d,2038,188.388596,thousands,True,road
0,efficiency,lcv,ice_d,2039,191.976105,thousands,True,road
0,efficiency,lcv,ice_d,2040,195.80365,thousands,True,road
0,efficiency,lcv,ice_d,2041,198.572205,thousands,True,road
0,efficiency,lcv,ice_d,2042,201.28009,thousands,True,road
0,efficiency,lcv,ice_d,2043,203.783401,thousands,True,road
0,efficiency,lcv,ice_d,2044,206.340256,thousands,True,road
0,efficiency,lcv,ice_d,2045,210.204849,thousands,True,road
0,efficiency,lcv,ice_d,2046,213.990906,thousands,True,road
0,efficiency,lcv,ice_d,2047,217.194183,thousands,True,road
0,efficiency,lcv,ice_d,2048,219.837097,thousands,True,road
0,efficiency,lcv,ice_d,2049,223.463318,thousands,True,road
0,efficiency,lcv,ice_d,2050,227.602707,thousands,True,road
0,efficiency,lcv,ice_g,2021,,thousands,True,road
0,efficiency,lcv,ice_g,2022,103.59671,thousands,True,road
0,efficiency,lcv,ice_g,2023,106.848747,thousands,True,road
0,efficiency,lcv,ice_g,2024,111.904686,thousands,True,road
0,efficiency,lcv,ice_g,2025,115.554222,thousands,True,road
0,efficiency,lcv,ice_g,2026,116.966766,thousands,True,road
0,efficiency,lcv,ice_g,2027,117.327278,thousands,True,road
0,efficiency,lcv,ice_g,2028,117.518852,thousands,True,road
0,efficiency,lcv,ice_g,2029,118.16703,thousands,True,road
0,efficiency,lcv,ice_g,2030,118.568787,thousands,True,road
0,efficiency,lcv,ice_g,2031,119.044769,thousands,True,road
0,efficiency,lcv,ice_g,2032,119.828629,thousands,True,road
0,efficiency,lcv,ice_g,2033,120.389702,thousands,True,road
0,efficiency,lcv,ice_g,2034,121.426926,thousands,True,road
0,efficiency,lcv,ice_g,2035,123.25087,thousands,True,road
0,efficiency,lcv,ice_g,2036,125.435905,thousands,True,road
0,efficiency,lcv,ice_g,2037,127.456306,thousands,True,road
0,efficiency,lcv,ice_g,2038,129.702652,thousands,True,road
0,efficiency,lcv,ice_g,2039,131.825302,thousands,True,road
0,efficiency,lcv,ice_g,2040,134.129547,thousands,True,road
0,efficiency,lcv,ice_g,2041,135.725372,thousands,True,road
0,efficiency,lcv,ice_g,2042,137.297195,thousands,True,road
0,efficiency,lcv,ice_g,2043,138.746124,thousands,True,road
0,efficiency,lcv,ice_g,2044,140.247101,thousands,True,road
0,efficiency,lcv,ice_g,2045,142.65004,thousands,True,road
0,efficiency,lcv,ice_g,2046,145.010574,thousands,True,road
0,efficiency,lcv,ice_g,2047,146.987076,thousands,True,road
0,efficiency,lcv,ice_g,2048,148.59549,thousands,True,road
0,efficiency,lcv,ice_g,2049,150.878616,thousands,True,road
0,efficiency,lcv,ice_g,2050,153.516571,thousands,True,road
0,efficiency,lcv,lpg,2021,,thousands,True,road
0,efficiency,lcv,lpg,2022,0.0,thousands,True,road
0,efficiency,lcv,lpg,2023,0.275694,thousands,True,road
0,efficiency,lcv,lpg,2024,0.284875,thousands,True,road
0,efficiency,lcv,lpg,2025,0.28564,thousands,True,road
0,efficiency,lcv,lpg,2026,0.29235,thousands,True,road
0,efficiency,lcv,lpg,2027,0.298079,thousands,True,road
0,efficiency,lcv,lpg,2028,0.303676,thousands,True,road
0,efficiency,lcv,lpg,2029,0.312136,thousands,True,road
0,efficiency,lcv,lpg,2030,0.322779,thousands,True,road
0,efficiency,lcv,lpg,2031,0.336666,thousands,True,road
0,efficiency,lcv,lpg,2032,0.351731,thousands,True,road
0,efficiency,lcv,lpg,2033,0.366795,thousands,True,road
0,efficiency,lcv,lpg,2034,0.38326,thousands,True,road
0,efficiency,lcv,lpg,2035,0.404955,thousands,True,road
0,efficiency,lcv,lpg,2036,0.432487,thousands,True,road
0,efficiency,lcv,lpg,2037,0.465021,thousands,True,road
0,efficiency,lcv,lpg,2038,0.501682,thousands,True,road
0,efficiency,lcv,lpg,2039,0.54403,thousands,True,road
0,efficiency,lcv,lpg,2040,0.59081,thousands,True,road
0,efficiency,lcv,lpg,2041,0.640699,thousands,True,road
0,efficiency,lcv,lpg,2042,0.693214,thousands,True,road
0,efficiency,lcv,lpg,2043,0.752071,thousands,True,road
0,efficiency,lcv,lpg,2044,0.81473,thousands,True,road
0,efficiency,lcv,lpg,2045,0.886003,thousands,True,road
0,efficiency,lcv,lpg,2046,0.958936,thousands,True,road
0,efficiency,lcv,lpg,2047,1.030097,thousands,True,road
0,efficiency,lcv,lpg,2048,1.098661,thousands,True,road
0,efficiency,lcv,lpg,2049,1.166161,thousands,True,road
0,efficiency,lcv,lpg,2050,1.234235,thousands,True,road
0,efficiency,lcv,cng,2021,,thousands,True,road
0,efficiency,lcv,cng,2022,0.0,thousands,True,road
0,efficiency,lcv,cng,2023,0.0,thousands,True,road
0,efficiency,lcv,cng,2024,0.0,thousands,True,road
0,efficiency,lcv,cng,2025,0.0,thousands,True,road
0,efficiency,lcv,cng,2026,0.0,thousands,True,road
0,efficiency,lcv,cng,2027,0.0,thousands,True,road
0,efficiency,lcv,cng,2028,0.0,thousands,True,road
0,efficiency,lcv,cng,2029,0.0,thousands,True,road
0,efficiency,lcv,cng,2030,0.0,thousands,True,road
0,efficiency,lcv,cng,2031,0.0,thousands,True,road
0,efficiency,lcv,cng,2032,0.0,thousands,True,road
0,efficiency,lcv,cng,2033,0.0,thousands,True,road
0,efficiency,lcv,cng,2034,0.0,thousands,True,road
0,efficiency,lcv,cng,2035,0.0,thousands,True,road
0,efficiency,lcv,cng,2036,0.0,thousands,True,road
0,efficiency,lcv,cng,2037,0.0,thousands,True,road
0,efficiency,lcv,cng,2038,0.0,thousands,True,road
0,efficiency,lcv,cng,2039,0.0,thousands,True,road
0,efficiency,lcv,cng,2040,0.0,thousands,True,road
0,efficiency,lcv,cng,2041,0.0,thousands,True,road
0,efficiency,lcv,cng,2042,0.0,thousands,True,road
0,efficiency,lcv,cng,2043,0.0,thousands,True,road
0,efficiency,lcv,cng,2044,0.0,thousands,True,road
0,efficiency,lcv,cng,2045,0.0,thousands,True,road
0,efficiency,lcv,cng,2046,0.0,thousands,True,road
0,efficiency,lcv,cng,2047,0.0,thousands,True,road
0,efficiency,lcv,cng,2048,0.0,thousands,True,road
0,efficiency,lcv,cng,2049,0.0,thousands,True,road
0,efficiency,lcv,cng,2050,0.0,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2021,,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2022,11.755768,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2023,11.86236,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2024,12.543434,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2025,12.408045,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2026,12.201531,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2027,12.086431,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2028,11.693008,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2029,11.609571,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2030,11.587203,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2031,11.766098,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2032,11.835867,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2033,12.092966,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2034,12.317827,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2035,12.631629,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2036,12.88506,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2037,13.143002,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2038,13.377981,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2039,13.63393,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2040,13.884437,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2041,14.094258,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2042,14.30013,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2043,14.546765,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2044,14.697861,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2045,14.965305,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2046,15.107173,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2047,15.276312,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2048,15.38072,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2049,15.579879,thousands,True,road
0,efficiency,lcv,ethanol_flex_fuel,2050,15.731931,thousands,True,road
0,efficiency,lcv,bev,2021,,thousands,True,road
0,efficiency,lcv,bev,2022,0.0,thousands,True,road
0,efficiency,lcv,bev,2023,0.0,thousands,True,road
0,efficiency,lcv,bev,2024,0.0,thousands,True,road
0,efficiency,lcv,bev,2025,0.0,thousands,True,road
0,efficiency,lcv,bev,2026,0.0,thousands,True,road
0,efficiency,lcv,bev,2027,0.0,thousands,True,road
0,efficiency,lcv,bev,2028,0.0,thousands,True,road
0,efficiency,lcv,bev,2029,0.0,thousands,True,road
0,efficiency,lcv,bev,2030,0.0,thousands,True,road
0,efficiency,lcv,bev,2031,0.0,thousands,True,road
0,efficiency,lcv,bev,2032,0.0,thousands,True,road
0,efficiency,lcv,bev,2033,0.0,thousands,True,road
0,efficiency,lcv,bev,2034,0.0,thousands,True,road
0,efficiency,lcv,bev,2035,0.0,thousands,True,road
0,efficiency,lcv,bev,2036,0.0,thousands,True,road
0,efficiency,lcv,bev,2037,0.0,thousands,True,road
0,efficiency,lcv,bev,2038,0.0,thousands,True,road
0,efficiency,lcv,bev,2039,0.0,thousands,True,road
0,efficiency,lcv,bev,2040,0.0,thousands,True,road
0,efficiency,lcv,bev,2041,0.0,thousands,True,road
0,efficiency,lcv,bev,2042,0.0,thousands,True,road
0,efficiency,lcv,bev,2043,0.0,thousands,True,road
0,efficiency,lcv,bev,2044,0.0,thousands,True,road
0,efficiency,lcv,bev,2045,0.0,thousands,True,road
0,efficiency,lcv,bev,2046,0.0,thousands,True,road
0,efficiency,lcv,bev,2047,0.0,thousands,True,road
0,efficiency,lcv,bev,2048,0.0,thousands,True,road
0,efficiency,lcv,bev,2049,0.0,thousands,True,road
0,efficiency,lcv,bev,2050,0.0,thousands,True,road
0,efficiency,lcv,phev_d,2021,,thousands,True,road
0,efficiency,lcv,phev_d,2022,0.0,thousands,True,road
0,efficiency,lcv,phev_d,2023,0.316053,thousands,True,road
0,efficiency,lcv,phev_d,2024,0.331077,thousands,True,road
0,efficiency,lcv,phev_d,2025,0.340402,thousands,True,road
0,efficiency,lcv,phev_d,2026,0.349107,thousands,True,road
0,efficiency,lcv,phev_d,2027,0.359116,thousands,True,road
0,efficiency,lcv,phev_d,2028,0.372272,thousands,True,road
0,efficiency,lcv,phev_d,2029,0.39097,thousands,True,road
0,efficiency,lcv,phev_d,2030,0.412835,thousands,True,road
0,efficiency,lcv,phev_d,2031,0.438457,thousands,True,road
0,efficiency,lcv,phev_d,2032,0.468883,thousands,True,road
0,efficiency,lcv,phev_d,2033,0.500659,thousands,True,road
0,efficiency,lcv,phev_d,2034,0.538541,thousands,True,road
0,efficiency,lcv,phev_d,2035,0.585642,thousands,True,road
0,efficiency,lcv,phev_d,2036,0.642644,thousands,True,road
0,efficiency,lcv,phev_d,2037,0.70756,thousands,True,road
0,efficiency,lcv,phev_d,2038,0.782647,thousands,True,road
0,efficiency,lcv,phev_d,2039,0.865794,thousands,True,road
0,efficiency,lcv,phev_d,2040,0.957991,thousands,True,road
0,efficiency,lcv,phev_d,2041,1.051092,thousands,True,road
0,efficiency,lcv,phev_d,2042,1.147315,thousands,True,road
0,efficiency,lcv,phev_d,2043,1.243325,thousands,True,road
0,efficiency,lcv,phev_d,2044,1.337943,thousands,True,road
0,efficiency,lcv,phev_d,2045,1.437713,thousands,True,road
0,efficiency,lcv,phev_d,2046,1.532467,thousands,True,road
0,efficiency,lcv,phev_d,2047,1.617087,thousands,True,road
0,efficiency,lcv,phev_d,2048,1.692309,thousands,True,road
0,efficiency,lcv,phev_d,2049,1.766123,thousands,True,road
0,efficiency,lcv,phev_d,2050,1.838105,thousands,True,road
0,efficiency,lcv,phev_g,2021,,thousands,True,road
0,efficiency,lcv,phev_g,2022,0.0,thousands,True,road
0,efficiency,lcv,phev_g,2023,0.3288,thousands,True,road
0,efficiency,lcv,phev_g,2024,0.34547,thousands,True,road
0,efficiency,lcv,phev_g,2025,0.349415,thousands,True,road
0,efficiency,lcv,phev_g,2026,0.353113,thousands,True,road
0,efficiency,lcv,phev_g,2027,0.357256,thousands,True,road
0,efficiency,lcv,phev_g,2028,0.362414,thousands,True,road
0,efficiency,lcv,phev_g,2029,0.373899,thousands,True,road
0,efficiency,lcv,phev_g,2030,0.391291,thousands,True,road
0,efficiency,lcv,phev_g,2031,0.416777,thousands,True,road
0,efficiency,lcv,phev_g,2032,0.448238,thousands,True,road
0,efficiency,lcv,phev_g,2033,0.484795,thousands,True,road
0,efficiency,lcv,phev_g,2034,0.528648,thousands,True,road
0,efficiency,lcv,phev_g,2035,0.584038,thousands,True,road
0,efficiency,lcv,phev_g,2036,0.649417,thousands,True,road
0,efficiency,lcv,phev_g,2037,0.725,thousands,True,road
0,efficiency,lcv,phev_g,2038,0.811091,thousands,True,road
0,efficiency,lcv,phev_g,2039,0.908271,thousands,True,road
0,efficiency,lcv,phev_g,2040,1.015373,thousands,True,road
0,efficiency,lcv,phev_g,2041,1.125429,thousands,True,road
0,efficiency,lcv,phev_g,2042,1.239638,thousands,True,road
0,efficiency,lcv,phev_g,2043,1.356532,thousands,True,road
0,efficiency,lcv,phev_g,2044,1.464484,thousands,True,road
0,efficiency,lcv,phev_g,2045,1.582167,thousands,True,road
0,efficiency,lcv,phev_g,2046,1.688093,thousands,True,road
0,efficiency,lcv,phev_g,2047,1.786469,thousands,True,road
0,efficiency,lcv,phev_g,2048,1.871301,thousands,True,road
0,efficiency,lcv,phev_g,2049,1.958074,thousands,True,road
0,efficiency,lcv,phev_g,2050,2.037603,thousands,True,road
0,efficiency,lcv,fcev,2021,,thousands,True,road
0,efficiency,lcv,fcev,2022,0.0,thousands,True,road
0,efficiency,lcv,fcev,2023,0.0,thousands,True,road
0,efficiency,lcv,fcev,2024,0.000104,thousands,True,road
0,efficiency,lcv,fcev,2025,0.000107,thousands,True,road
0,efficiency,lcv,fcev,2026,0.000109,thousands,True,road
0,efficiency,lcv,fcev,2027,0.000109,thousands,True,road
0,efficiency,lcv,fcev,2028,0.000109,thousands,True,road
0,efficiency,lcv,fcev,2029,0.00011,thousands,True,road
0,efficiency,lcv,fcev,2030,0.00011,thousands,True,road
0,efficiency,lcv,fcev,2031,0.00011,thousands,True,road
0,efficiency,lcv,fcev,2032,0.00011,thousands,True,road
0,efficiency,lcv,fcev,2033,0.000109,thousands,True,road
0,efficiency,lcv,fcev,2034,0.000109,thousands,True,road
0,efficiency,lcv,fcev,2035,0.000109,thousands,True,road
0,efficiency,lcv,fcev,2036,0.000108,thousands,True,road
0,efficiency,lcv,fcev,2037,0.000107,thousands,True,road
0,efficiency,lcv,fcev,2038,0.000106,thousands,True,road
0,efficiency,lcv,fcev,2039,0.000104,thousands,True,road
0,efficiency,lcv,fcev,2040,0.000101,thousands,True,road
0,efficiency,lcv,fcev,2041,9.7e-05,thousands,True,road
0,efficiency,lcv,fcev,2042,9.2e-05,thousands,True,road
0,efficiency,lcv,fcev,2043,8.6e-05,thousands,True,road
0,efficiency,lcv,fcev,2044,8e-05,thousands,True,road
0,efficiency,lcv,fcev,2045,7.4e-05,thousands,True,road
0,efficiency,lcv,fcev,2046,6.8e-05,thousands,True,road
0,efficiency,lcv,fcev,2047,6.1e-05,thousands,True,road
0,efficiency,lcv,fcev,2048,5.4e-05,thousands,True,road
0,efficiency,lcv,fcev,2049,4.8e-05,thousands,True,road
0,efficiency,lcv,fcev,2050,4.2e-05,thousands,True,road
0,efficiency,mt,ice_d,2021,,thousands,True,road
0,efficiency,mt,ice_d,2022,108.315331,thousands,True,road
0,efficiency,mt,ice_d,2023,111.861809,thousands,True,road
0,efficiency,mt,ice_d,2024,112.663895,thousands,True,road
0,efficiency,mt,ice_d,2025,113.755013,thousands,True,road
0,efficiency,mt,ice_d,2026,116.360794,thousands,True,road
0,efficiency,mt,ice_d,2027,120.664314,thousands,True,road
0,efficiency,mt,ice_d,2028,123.277176,thousands,True,road
0,efficiency,mt,ice_d,2029,123.222191,thousands,True,road
0,efficiency,mt,ice_d,2030,121.074852,thousands,True,road
0,efficiency,mt,ice_d,2031,119.570702,thousands,True,road
0,efficiency,mt,ice_d,2032,120.336288,thousands,True,road
0,efficiency,mt,ice_d,2033,121.886032,thousands,True,road
0,efficiency,mt,ice_d,2034,123.167618,thousands,True,road
0,efficiency,mt,ice_d,2035,124.728096,thousands,True,road
0,efficiency,mt,ice_d,2036,126.319824,thousands,True,road
0,efficiency,mt,ice_d,2037,127.848488,thousands,True,road
0,efficiency,mt,ice_d,2038,129.178223,thousands,True,road
0,efficiency,mt,ice_d,2039,130.386765,thousands,True,road
0,efficiency,mt,ice_d,2040,131.927597,thousands,True,road
0,efficiency,mt,ice_d,2041,133.481384,thousands,True,road
0,efficiency,mt,ice_d,2042,134.515259,thousands,True,road
0,efficiency,mt,ice_d,2043,135.859085,thousands,True,road
0,efficiency,mt,ice_d,2044,136.210571,thousands,True,road
0,efficiency,mt,ice_d,2045,135.419983,thousands,True,road
0,efficiency,mt,ice_d,2046,135.072632,thousands,True,road
0,efficiency,mt,ice_d,2047,135.621277,thousands,True,road
0,efficiency,mt,ice_d,2048,136.813507,thousands,True,road
0,efficiency,mt,ice_d,2049,137.644287,thousands,True,road
0,efficiency,mt,ice_d,2050,139.155716,thousands,True,road
0,efficiency,mt,ice_g,2021,,thousands,True,road
0,efficiency,mt,ice_g,2022,68.839256,thousands,True,road
0,efficiency,mt,ice_g,2023,70.735229,thousands,True,road
0,efficiency,mt,ice_g,2024,70.912659,thousands,True,road
0,efficiency,mt,ice_g,2025,71.294334,thousands,True,road
0,efficiency,mt,ice_g,2026,72.641609,thousands,True,road
0,efficiency,mt,ice_g,2027,75.056541,thousands,True,road
0,efficiency,mt,ice_g,2028,76.427368,thousands,True,road
0,efficiency,mt,ice_g,2029,76.160088,thousands,True,road
0,efficiency,mt,ice_g,2030,74.622658,thousands,True,road
