Measure,Value,Unit,Economy,Source,Comments,Scope,Frequency,Date,Dataset
COVID Google Mobility Data - Workplaces,0.001666666666666667,%,18_CT,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Workplaces,0.04774193548387097,%,18_CT,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Workplaces,0.07354838709677419,%,18_CT,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Workplaces,0.003333333333333333,%,18_CT,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Workplaces,0.04709677419354839,%,18_CT,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Workplaces,0.016,%,18_CT,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Workplaces,0.01774193548387097,%,18_CT,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Workplaces,0.06225806451612903,%,18_CT,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Workplaces,0.1882142857142857,%,18_CT,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Workplaces,0.0232258064516129,%,18_CT,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Workplaces,0.05333333333333333,%,18_CT,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Workplaces,0.1203225806451613,%,18_CT,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Workplaces,0.2413333333333333,%,18_CT,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Workplaces,0.1729032258064516,%,18_CT,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Workplaces,0.1293548387096774,%,18_CT,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Workplaces,0.08033333333333333,%,18_CT,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Workplaces,0.04032258064516129,%,18_CT,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Workplaces,0.009666666666666665,%,18_CT,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Workplaces,0.01645161290322581,%,18_CT,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Workplaces,0.000967741935483871,%,18_CT,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Workplaces,0.1478571428571429,%,18_CT,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Workplaces,0.05,%,18_CT,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Residential,0.03333333333333333,%,18_CT,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Residential,0.02258064516129032,%,18_CT,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Residential,0.04066666666666666,%,18_CT,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Residential,0.02741935483870967,%,18_CT,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Residential,0.01733333333333333,%,18_CT,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Residential,0.01419354838709678,%,18_CT,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Residential,0.01645161290322581,%,18_CT,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Residential,0.0003333333333333333,%,18_CT,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Residential,0.006451612903225806,%,18_CT,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Residential,0.003333333333333333,%,18_CT,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Residential,0.008064516129032258,%,18_CT,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Residential,0.02064516129032258,%,18_CT,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Residential,0.03071428571428571,%,18_CT,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Residential,0.007419354838709678,%,18_CT,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Residential,0.009333333333333334,%,18_CT,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Residential,0.0864516129032258,%,18_CT,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Residential,0.1743333333333333,%,18_CT,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Residential,0.1403225806451613,%,18_CT,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Residential,0.09483870967741936,%,18_CT,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Residential,0.06,%,18_CT,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Residential,0.03838709677419355,%,18_CT,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Residential,0.02333333333333333,%,18_CT,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Residential,0.02225806451612903,%,18_CT,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Residential,0.04419354838709677,%,18_CT,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Residential,0.06642857142857142,%,18_CT,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Residential,0.02419354838709677,%,18_CT,Google,,National,Monthly,2022-03-31,ATO
COVID Apple Mobility Data - Walking,0.1297894736842103,%,18_CT,Apple,,National,Monthly,2020-01-31,ATO
COVID Apple Mobility Data - Walking,0.1303482758620688,%,18_CT,Apple,,National,Monthly,2020-02-29,ATO
COVID Apple Mobility Data - Walking,0.02032258064516118,%,18_CT,Apple,,National,Monthly,2020-03-31,ATO
COVID Apple Mobility Data - Walking,0.1734833333333331,%,18_CT,Apple,,National,Monthly,2020-04-30,ATO
COVID Apple Mobility Data - Walking,0.1186379310344826,%,18_CT,Apple,,National,Monthly,2020-05-31,ATO
COVID Apple Mobility Data - Walking,0.03536666666666659,%,18_CT,Apple,,National,Monthly,2020-06-30,ATO
COVID Apple Mobility Data - Walking,0.2086548387096771,%,18_CT,Apple,,National,Monthly,2020-07-31,ATO
COVID Apple Mobility Data - Walking,0.2018290322580643,%,18_CT,Apple,,National,Monthly,2020-08-31,ATO
COVID Apple Mobility Data - Walking,0.1239433333333333,%,18_CT,Apple,,National,Monthly,2020-09-30,ATO
COVID Apple Mobility Data - Walking,0.1662548387096773,%,18_CT,Apple,,National,Monthly,2020-10-31,ATO
COVID Apple Mobility Data - Walking,0.1203133333333333,%,18_CT,Apple,,National,Monthly,2020-11-30,ATO
COVID Apple Mobility Data - Walking,0.1529967741935484,%,18_CT,Apple,,National,Monthly,2020-12-31,ATO
COVID Apple Mobility Data - Walking,0.08624516129032238,%,18_CT,Apple,,National,Monthly,2021-01-31,ATO
COVID Apple Mobility Data - Walking,0.2018285714285714,%,18_CT,Apple,,National,Monthly,2021-02-28,ATO
COVID Apple Mobility Data - Walking,0.08363666666666662,%,18_CT,Apple,,National,Monthly,2021-03-31,ATO
COVID Apple Mobility Data - Walking,0.1996833333333331,%,18_CT,Apple,,National,Monthly,2021-04-30,ATO
COVID Apple Mobility Data - Walking,0.1610806451612903,%,18_CT,Apple,,National,Monthly,2021-05-31,ATO
COVID Apple Mobility Data - Walking,0.3356833333333332,%,18_CT,Apple,,National,Monthly,2021-06-30,ATO
COVID Apple Mobility Data - Walking,0.2223225806451608,%,18_CT,Apple,,National,Monthly,2021-07-31,ATO
COVID Apple Mobility Data - Walking,0.07608387096774193,%,18_CT,Apple,,National,Monthly,2021-08-31,ATO
COVID Apple Mobility Data - Walking,0.008146666666666687,%,18_CT,Apple,,National,Monthly,2021-09-30,ATO
COVID Apple Mobility Data - Walking,0.1292774193548386,%,18_CT,Apple,,National,Monthly,2021-10-31,ATO
COVID Apple Mobility Data - Walking,0.09551333333333326,%,18_CT,Apple,,National,Monthly,2021-11-30,ATO
COVID Apple Mobility Data - Walking,0.1669096774193548,%,18_CT,Apple,,National,Monthly,2021-12-31,ATO
COVID Apple Mobility Data - Walking,0.008019354838709738,%,18_CT,Apple,,National,Monthly,2022-01-31,ATO
COVID Apple Mobility Data - Walking,0.07297857142857132,%,18_CT,Apple,,National,Monthly,2022-02-28,ATO
COVID Apple Mobility Data - Walking,0.05347000000000007,%,18_CT,Apple,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.008,%,19_THA,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04612903225806452,%,19_THA,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1826666666666666,%,19_THA,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.007096774193548388,%,19_THA,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.03899999999999999,%,19_THA,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04806451612903226,%,19_THA,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.002580645161290323,%,19_THA,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.013,%,19_THA,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02419354838709677,%,19_THA,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04233333333333333,%,19_THA,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.0696774193548387,%,19_THA,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.006774193548387097,%,19_THA,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1296428571428571,%,19_THA,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2116129032258064,%,19_THA,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1146666666666667,%,19_THA,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.09870967741935484,%,19_THA,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1436666666666667,%,19_THA,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1593548387096774,%,19_THA,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.05774193548387097,%,19_THA,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.07066666666666667,%,19_THA,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2329032258064516,%,19_THA,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.3036666666666667,%,19_THA,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.322258064516129,%,19_THA,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.167741935483871,%,19_THA,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.3003571428571428,%,19_THA,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2051612903225807,%,19_THA,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.032,%,19_THA,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Retail and recreation,0.1870967741935484,%,19_THA,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.4706666666666668,%,19_THA,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.3425806451612903,%,19_THA,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1543333333333334,%,19_THA,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.04612903225806452,%,19_THA,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.07612903225806453,%,19_THA,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.08733333333333332,%,19_THA,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1161290322580645,%,19_THA,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.03899999999999999,%,19_THA,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.06,%,19_THA,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1774193548387097,%,19_THA,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.03821428571428571,%,19_THA,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.05064516129032258,%,19_THA,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1173333333333333,%,19_THA,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.2080645161290322,%,19_THA,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1153333333333333,%,19_THA,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1993548387096774,%,19_THA,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.2845161290322581,%,19_THA,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1623333333333333,%,19_THA,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.01387096774193548,%,19_THA,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.06633333333333334,%,19_THA,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1145161290322581,%,19_THA,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.009354838709677418,%,19_THA,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.07928571428571429,%,19_THA,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.03967741935483871,%,19_THA,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Parks,0.064,%,19_THA,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Parks,0.2238709677419355,%,19_THA,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Parks,0.4803333333333333,%,19_THA,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Parks,0.3587096774193548,%,19_THA,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Parks,0.2343333333333333,%,19_THA,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Parks,0.07806451612903227,%,19_THA,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Parks,0.1674193548387097,%,19_THA,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Parks,0.1753333333333333,%,19_THA,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Parks,0.2274193548387097,%,19_THA,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Parks,0.1796666666666666,%,19_THA,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Parks,0.1325806451612903,%,19_THA,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Parks,0.3229032258064516,%,19_THA,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Parks,0.2475,%,19_THA,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Parks,0.1887096774193548,%,19_THA,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Parks,0.287,%,19_THA,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Parks,0.4306451612903225,%,19_THA,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Parks,0.3573333333333333,%,19_THA,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Parks,0.4170967741935484,%,19_THA,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Parks,0.46,%,19_THA,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Parks,0.3996666666666667,%,19_THA,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Parks,0.2819354838709678,%,19_THA,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Parks,0.1923333333333334,%,19_THA,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Parks,0.09225806451612904,%,19_THA,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Parks,0.1951612903225806,%,19_THA,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Parks,0.1975,%,19_THA,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Parks,0.1206451612903226,%,19_THA,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.05866666666666667,%,19_THA,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Public transport stations,0.2729032258064515,%,19_THA,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.5983333333333333,%,19_THA,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.4354838709677419,%,19_THA,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.3266666666666667,%,19_THA,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.2774193548387097,%,19_THA,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.2812903225806452,%,19_THA,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.2623333333333334,%,19_THA,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.2716129032258064,%,19_THA,Google,,National,Monthly,2020-10-31,ATO
